fold,model,feature,Shapley importance
4,Choquet 1-additive scaled-q,market_loss_1d,0.10000000000000013
4,Choquet 1-additive scaled-q,negative_momentum_21d,0.10000000000000013
4,Choquet 1-additive scaled-q,realized_volatility_20d,0.10000000000000013
4,Choquet 1-additive scaled-q,term_spread_10y_2y_pct,0.10000000000000013
4,Choquet 1-additive scaled-q,vix,0.10000000000000013
4,Choquet 2-additive,average_equity_correlation_60d,1.742849216365151e-18
4,Choquet 2-additive,baa_credit_spread_pct,5.957020256966687e-18
4,Choquet 2-additive,drawdown_severity,3.3827890996097587e-18
4,Choquet 2-additive,lagged_portfolio_loss_1d,0.43011957671354006
4,Choquet 2-additive,liquidity_stress_20d,0.0034118406908323685
4,Choquet 2-additive,market_loss_1d,0.401027282531214
4,Choquet 2-additive,negative_momentum_21d,0.021842426782575003
4,Choquet 2-additive,realized_volatility_20d,0.0864286931903828
4,Choquet 2-additive,term_spread_10y_2y_pct,0.05078545770168872
4,Choquet 2-additive,vix,0.006384722389767299
4,Choquet 2-additive L1,average_equity_correlation_60d,0.008810616818151236
4,Choquet 2-additive L1,baa_credit_spread_pct,0.0010467736443321343
4,Choquet 2-additive L1,drawdown_severity,0.0009735483808847584
4,Choquet 2-additive L1,lagged_portfolio_loss_1d,0.48144979382211445
4,Choquet 2-additive L1,liquidity_stress_20d,0.004520743996820533
4,Choquet 2-additive L1,market_loss_1d,0.4526793676574889
4,Choquet 2-additive L1,negative_momentum_21d,0.006448387621081679
4,Choquet 2-additive L1,realized_volatility_20d,0.012801972518061451
4,Choquet 2-additive L1,term_spread_10y_2y_pct,0.030103240605046717
4,Choquet 2-additive L1,vix,0.0011655549360183432
4,Choquet 2-additive scaled-q,average_equity_correlation_60d,0.10000000000000013
4,Choquet 2-additive scaled-q,baa_credit_spread_pct,0.10000000000000013
4,Choquet 2-additive scaled-q,drawdown_severity,0.10000000000000013
4,Choquet 2-additive scaled-q,lagged_portfolio_loss_1d,0.10000000000000013
4,Choquet 2-additive scaled-q,liquidity_stress_20d,0.10000000000000013
4,Choquet 2-additive scaled-q,market_loss_1d,0.10000000000000013
4,Choquet 2-additive scaled-q,negative_momentum_21d,0.10000000000000013
4,Choquet 2-additive scaled-q,realized_volatility_20d,0.10000000000000013
