asset,fold,model,evaluation_structure,MSE,RMSE,MAE,Tail-weighted MAE,OOS R2,Correlation,validation RMSE,selection runtime seconds,refit runtime seconds,parameter count
KO,5,Elastic net,rolling_5y,5.900885722794971e-05,0.007681722282662249,0.00559443610157278,0.006055799392539793,0.5112447877278037,0.7258040980194381,0.005532457558013278,0.0328439999721013,0.002293199999257922,8
KO,5,Lasso,rolling_5y,5.8963369594824524e-05,0.0076787609413774905,0.005588412527889277,0.006052633784040999,0.5116215501127788,0.725596410839207,0.005532596582794084,0.014727900037541986,0.0022868000087328255,8
KO,5,Monotone linear,rolling_5y,6.338008196003736e-05,0.007961160842492591,0.005795672695929495,0.006376490178073393,0.4750390557040858,0.6989848070515345,0.005664930823528595,0.004980999976396561,0.003241899947170168,8
KO,5,OLS,rolling_5y,5.922078901782822e-05,0.007695504468053295,0.005612411801325079,0.006064876211170599,0.5094894111315553,0.7261800402740768,0.005537389528969992,0.0037066999939270318,0.0023815000313334167,8
KO,5,OLS oriented,rolling_5y,5.922078901782822e-05,0.007695504468053295,0.005612411801325079,0.006064876211170599,0.5094894111315553,0.7261800402740768,0.005537389528969992,0.005254000017885119,0.002827799995429814,8
KO,5,Ridge,rolling_5y,5.915007335639003e-05,0.007690908487063802,0.00560990170320016,0.006072427962808451,0.5100751307970571,0.725768352709977,0.005530939873308481,0.014292199979536235,0.002395099960267544,8
KO,6,Choquet 1-additive,rolling_5y,7.317792009510913e-05,0.008554409394874033,0.00636860303338221,0.006876463557134241,0.579990429865573,0.7640058003105394,0.007606195456294897,0.01935129996854812,0.018797800003085285,8
KO,6,Choquet 1-additive scaled-q,rolling_5y,0.0001763963718962798,0.013281429587822231,0.010160214110314654,0.01218579280065782,-0.012438782588201525,0.09336295232478896,0.012548073021085838,0.008610699966084212,0.005395499989390373,9
KO,6,Choquet 2-additive,rolling_5y,7.347836694040745e-05,0.00857195234123519,0.006405922390080431,0.006998667746158669,0.5782659950882798,0.763005028933429,0.007712691484997536,0.060936099966056645,0.0616435999982059,29
KO,6,Choquet 2-additive L1,rolling_5y,7.390137241619789e-05,0.008596590743788952,0.0064241376891679275,0.006972751966598033,0.5758381268485111,0.7610277517730039,0.0076939257532153155,0.21902749995933846,0.08013330004177988,29
KO,6,Choquet 2-additive scaled-q,rolling_5y,0.00017639637189627975,0.01328142958782223,0.010160214110314654,0.01218579280065782,-0.012438782588201303,0.09336295232478904,0.012548073021085841,0.009489799966104329,0.00669400003971532,30
KO,6,Choquet 2-additive scaled-q L1,rolling_5y,0.00017639637189627975,0.01328142958782223,0.010160214110314654,0.01218579280065782,-0.012438782588201303,0.09336295232478904,0.012548073021085841,0.04136309999739751,0.006687000044621527,30
KO,6,Elastic net,rolling_5y,7.29721489909265e-05,0.008542373732805565,0.006270296838943978,0.006807911398908479,0.5811714668901498,0.7640327030763526,0.007472699169862593,0.03280430001905188,0.0021297000348567963,8
KO,6,Lasso,rolling_5y,7.34039168907561e-05,0.008567608586458423,0.00630871830527368,0.00686240465531238,0.578693306131145,0.7625996841838288,0.007475283789818213,0.014392900047823787,0.0030482999864034355,8
KO,6,Monotone linear,rolling_5y,7.319655112303814e-05,0.008555498297763734,0.0063444627107916655,0.006897677545408426,0.5798834958338124,0.7627711005346429,0.007617696272554185,0.005325999984052032,0.0029554999782703817,8
KO,6,OLS,rolling_5y,7.352457517965522e-05,0.008574647233540003,0.006318901210713809,0.006876315468093791,0.5780007798064312,0.7621984253860349,0.007476811878423651,0.003401599999051541,0.0024642000207677484,8
KO,6,OLS oriented,rolling_5y,7.352457517965522e-05,0.008574647233540003,0.006318901210713809,0.006876315468093791,0.5780007798064312,0.7621984253860349,0.007476811878423651,0.004898799990769476,0.0028869000379927456,8
KO,6,Ridge,rolling_5y,7.369100925873748e-05,0.008584346757834139,0.006332741148438754,0.006913136854257518,0.5770455202702185,0.7613282277062489,0.00747066686272999,0.01456849998794496,0.002434800029732287,8
MSFT,0,Choquet 1-additive,rolling_5y,0.00015633581718000022,0.012503432215995744,0.008362927694364681,0.009451968814070698,0.7956531265222648,0.8957187050579124,0.005429489685923747,0.015322299965191633,0.01337140001123771,8
MSFT,0,Choquet 1-additive scaled-q,rolling_5y,0.00038382042905234855,0.019591335560710212,0.013673888135029491,0.01615632940038229,0.4983075147557162,0.7126034581325267,0.007147184133338617,0.007781699998304248,0.005680200003553182,9
MSFT,0,Choquet 2-additive,rolling_5y,0.00015459944367989496,0.012433802462637686,0.008275012465812106,0.009348746271554834,0.7979227439543826,0.8970635448164679,0.005486126247439344,0.0226239999756217,0.021196499990765005,29
MSFT,0,Choquet 2-additive L1,rolling_5y,0.00015800519085729567,0.012570011569497289,0.008433105311041855,0.009493997488331905,0.7934710846986142,0.8952263621836329,0.005336107357104606,0.1370996999903582,0.03755249996902421,29
MSFT,0,Choquet 2-additive scaled-q,rolling_5y,0.00038382042905234855,0.019591335560710212,0.013673888135029491,0.01615632940038229,0.4983075147557162,0.7126034581325267,0.007147184133338617,0.008986200031358749,0.007056800008285791,30
MSFT,0,Choquet 2-additive scaled-q L1,rolling_5y,0.00038382042705045543,0.019591335509618925,0.013673888091526351,0.016156329316847722,0.498307517372395,0.7126034595049742,0.007147184120676139,0.039184599998407066,0.007803300046361983,30
MSFT,0,Elastic net,rolling_5y,6.0093530539039745e-05,0.0077520017117541805,0.005891132608580132,0.005821459911445267,0.9214516205985424,0.9609652370718039,0.006059734988675509,0.03417060000356287,0.0023093000054359436,8
MSFT,0,Lasso,rolling_5y,6.153390811908952e-05,0.007844355175480615,0.005955439565654849,0.005890845440171951,0.9195689000523498,0.9611156685993165,0.006064332097633598,0.015333299990743399,0.002596599981188774,8
MSFT,0,Monotone linear,rolling_5y,0.0001331090525319761,0.011537289652772703,0.006824271908729632,0.007947584625944363,0.8260128791524772,0.9112896391962428,0.00603428967626928,0.005085400014650077,0.002991700021084398,8
MSFT,0,OLS,rolling_5y,6.388250723344993e-05,0.00799265332874196,0.006024143070292912,0.006020891528122865,0.9164990412398963,0.9609942011068985,0.006369707798823722,0.003926899982616305,0.0022637000074610114,8
MSFT,0,OLS oriented,rolling_5y,6.388250723344993e-05,0.00799265332874196,0.006024143070292912,0.006020891528122865,0.9164990412398963,0.9609942011068985,0.006369707798823722,0.0051994999521411955,0.0028673000051639974,8
MSFT,0,Ridge,rolling_5y,6.331763302021679e-05,0.007957237775774756,0.006009531227446742,0.0059634352627811376,0.9172373895049615,0.9608552371981569,0.005961010787537896,0.014682399982120842,0.0022576000192202628,8
MSFT,1,Choquet 1-additive,rolling_5y,5.01870320651592e-05,0.007084280631451524,0.005145649933576449,0.005306387912656103,0.7130836808515932,0.8548724727925637,0.011706893107274291,0.015476600034162402,0.01366920000873506,8
MSFT,1,Choquet 1-additive scaled-q,rolling_5y,0.00011101681581490564,0.01053645176588901,0.008063381091613196,0.009126899344453149,0.3653233744558888,0.7120001558185374,0.01956620406499707,0.007807800022419542,0.005471399985253811,9
MSFT,1,Choquet 2-additive,rolling_5y,4.811645516804388e-05,0.006936602566678004,0.004948886689272746,0.00508834610138529,0.7249210475454984,0.8624684715284513,0.011644629847433523,0.05120749998604879,0.03212130005704239,29
MSFT,1,Choquet 2-additive L1,rolling_5y,4.8171982784528715e-05,0.00694060392073548,0.004945664312570751,0.005079937700336689,0.7246035994184159,0.8626780350259851,0.011661403985538334,0.20260580000467598,0.04661590000614524,29
MSFT,1,Choquet 2-additive scaled-q,rolling_5y,0.00011101681581490563,0.010536451765889009,0.008063381091613196,0.009126899344453147,0.3653233744558888,0.7120001558185374,0.019566204064997067,0.008882699999958277,0.006496099987998605,30
MSFT,1,Choquet 2-additive scaled-q L1,rolling_5y,0.00011101681695228822,0.01053645181986271,0.008063381118647473,0.009126899276001695,0.36532336795353926,0.7120001547799927,0.019566203913132827,0.03859280003234744,0.007585200015455484,30
MSFT,1,Elastic net,rolling_5y,4.500702359485709e-05,0.006708727419925264,0.004817443068859896,0.004985445401087388,0.7426974854999144,0.8757857211803202,0.00778121627865829,0.03438229998573661,0.0026388000114820898,8
MSFT,1,Lasso,rolling_5y,4.4647003666927216e-05,0.006681841338053996,0.0047701182946976,0.004946805862192964,0.7447556983148822,0.881309499613631,0.007844015770878033,0.015248199983034283,0.0025080000050365925,8
MSFT,1,Monotone linear,rolling_5y,4.549045386487813e-05,0.006744661137883662,0.004848392393950802,0.005043092069656898,0.739933742996487,0.8809823487176148,0.01166788344454807,0.0052025000331923366,0.0030406999867409468,8
MSFT,1,OLS,rolling_5y,4.370080968716155e-05,0.006610658793733159,0.004673911491470741,0.004834046670166501,0.7501650338086067,0.8845936142941504,0.007957533274525409,0.0035010999999940395,0.002140800002962351,8
MSFT,1,OLS oriented,rolling_5y,4.370080968716155e-05,0.006610658793733159,0.004673911491470741,0.004834046670166501,0.7501650338086067,0.8845936142941504,0.007957533274525409,0.0053453000145964324,0.0028285000007599592,8
MSFT,1,Ridge,rolling_5y,4.414442636385903e-05,0.006644127208584964,0.00471269142901888,0.004891638166347544,0.7476289032833817,0.8839999770984939,0.007948830525537288,0.01653600001009181,0.0023456999915651977,8
MSFT,2,Choquet 1-additive,rolling_5y,6.587110024407895e-05,0.008116101295824182,0.005755523896355114,0.006257299543433483,0.8683980290287772,0.9308900355511995,0.007053962923636554,0.01653449999867007,0.014376599981915206,8
MSFT,2,Choquet 1-additive scaled-q,rolling_5y,0.00017633970473730445,0.01327929609344202,0.010120664037820724,0.012019110003351543,0.6476959908378219,0.8142321843398573,0.010463275228279634,0.0077931999694556,0.005583999969530851,9
MSFT,2,Choquet 2-additive,rolling_5y,6.671462730821492e-05,0.008167902258732956,0.005830968921590242,0.0062679414519727274,0.866712770640857,0.9304966488599361,0.006899134401572075,0.03290160000324249,0.0381805999786593,29
MSFT,2,Choquet 2-additive L1,rolling_5y,6.683578646749446e-05,0.00817531567999025,0.005809111017431335,0.006259994837710484,0.8664707102516527,0.9305146986113173,0.006837593937322893,0.13355929998215288,0.04520360002061352,29
MSFT,2,Choquet 2-additive scaled-q,rolling_5y,0.00017633970473730448,0.01327929609344202,0.010120664037820724,0.012019110003351543,0.6476959908378219,0.8142321843398573,0.010463275228279636,0.008800400013569742,0.006357199978083372,30
MSFT,2,Choquet 2-additive scaled-q L1,rolling_5y,0.00017633970360897056,0.013279296050957316,0.01012066398598425,0.012019109888800998,0.6476959930920876,0.8142321850978315,0.010463275194387217,0.038629100017715245,0.008080900006461889,30
MSFT,2,Elastic net,rolling_5y,6.229890416694802e-05,0.007892965486238237,0.005717410652294853,0.006087376483274858,0.8755348165229007,0.9379688826306011,0.006633495390671887,0.03575119999004528,0.0025390999508090317,8
MSFT,2,Lasso,rolling_5y,6.225868916821571e-05,0.007890417553476857,0.0057112186410115465,0.006080492406096222,0.875615160908772,0.93790872559059,0.006634713376737782,0.01630339998519048,0.0025136999902315438,8
MSFT,2,Monotone linear,rolling_5y,6.37574959744332e-05,0.007984829113665064,0.005754544715514511,0.006113355410542215,0.8726207380272287,0.9360227254114007,0.006775228177283782,0.005229499947745353,0.0030408999882638454,8
MSFT,2,OLS,rolling_5y,6.229995054101963e-05,0.00789303177119031,0.005718924598805472,0.006088862347303529,0.8755327260023282,0.9379942502600273,0.0066327612616874036,0.003647900011856109,0.002313199976924807,8
MSFT,2,OLS oriented,rolling_5y,6.229995054101963e-05,0.00789303177119031,0.005718924598805472,0.006088862347303529,0.8755327260023282,0.9379942502600273,0.0066327612616874036,0.005187000031583011,0.002992600027937442,8
MSFT,2,Ridge,rolling_5y,6.230146006097285e-05,0.007893127394193816,0.005718986015104401,0.006088946441450937,0.8755297101759593,0.9379933663699788,0.006632819467972921,0.014640300010796636,0.002369699999690056,8
MSFT,3,Choquet 1-additive,rolling_5y,9.885714180129223e-05,0.009942692884791939,0.00670419935881217,0.008152019512015435,0.5996368775042423,0.7866493371329668,0.008327314686308134,0.020187099988106638,0.014517899951897562,8
MSFT,3,Choquet 1-additive scaled-q,rolling_5y,0.00016287294460065005,0.01276216849131252,0.00919321722436289,0.0108144275256745,0.3403782520693672,0.5829096061787156,0.013245882525573021,0.007668500009458512,0.005192500015255064,9
MSFT,3,Choquet 2-additive,rolling_5y,9.684801089089437e-05,0.009841138698895285,0.006646946066476487,0.008061864693386956,0.6077736889690779,0.7893092607170792,0.00821463260584258,0.03935700003057718,0.0329436999745667,29
MSFT,3,Choquet 2-additive L1,rolling_5y,9.751741048866888e-05,0.009875090404075746,0.006607513258994389,0.00797110222096107,0.6050626768127574,0.786375265582177,0.008166928402351515,0.1701061999774538,0.047533800010569394,29
MSFT,3,Choquet 2-additive scaled-q,rolling_5y,0.00016287294460065005,0.01276216849131252,0.00919321722436289,0.010814427525674507,0.3403782520693672,0.5829096061787157,0.013245882525573021,0.009575799980666488,0.006733299989718944,30
MSFT,3,Choquet 2-additive scaled-q L1,rolling_5y,0.00016287294337955,0.0127621684434719,0.009193217133475077,0.010814427370468314,0.3403782570147198,0.5829096112422801,0.013245882446329718,0.03830339998239651,0.007589600048959255,30
MSFT,3,Elastic net,rolling_5y,8.388570291217378e-05,0.009158913850024673,0.006173231562429714,0.007391001349938804,0.6602699477375508,0.8200543878539147,0.007849762872849414,0.03649009997025132,0.00268470001174137,8
MSFT,3,Lasso,rolling_5y,8.387028148585103e-05,0.009158071930589486,0.006169986623849864,0.0073839099537044706,0.6603324032191014,0.8199459950471423,0.007850649244899041,0.015074099996127188,0.0026389999547973275,8
MSFT,3,Monotone linear,rolling_5y,8.3596836135751e-05,0.009143130543514677,0.006149723368355582,0.007306649548728763,0.6614398339236836,0.8185605349178486,0.007940199590720464,0.005089300044346601,0.003299000032711774,8
MSFT,3,OLS,rolling_5y,8.391816415517064e-05,0.009160685790658396,0.006183287623064694,0.007410206606099531,0.6601384824294354,0.8202982608885419,0.00786202745171191,0.003626299963798374,0.002375999989453703,8
MSFT,3,OLS oriented,rolling_5y,8.391816415517064e-05,0.009160685790658396,0.006183287623064694,0.007410206606099531,0.6601384824294354,0.8202982608885419,0.00786202745171191,0.005022099998313934,0.002859800006262958,8
MSFT,3,Ridge,rolling_5y,8.392234321011e-05,0.009160913885094107,0.006183422469068235,0.007410405251815028,0.6601215576078785,0.820289883973641,0.007862150926404757,0.014907000004313886,0.0024049999774433672,8
MSFT,4,Choquet 1-additive,rolling_5y,7.982579800489467e-05,0.008934528415361085,0.006483725308949642,0.006960014509860694,0.5000583575436125,0.795599464115105,0.010015318811318463,0.014297000016085804,0.013267299975268543,8
MSFT,4,Choquet 1-additive scaled-q,rolling_5y,0.0001242840893132055,0.011148277414614577,0.008725144157310433,0.009199278882487661,0.22162016170974708,0.7000977719900425,0.01097283248556437,0.007541699975263327,0.005787400004919618,9
MSFT,4,Choquet 2-additive,rolling_5y,7.83847290380392e-05,0.00885351506679913,0.006433957480825678,0.006906076305377861,0.5090836401488485,0.789958253046792,0.009686147513355392,0.035276200040243566,0.04102710000006482,29
MSFT,4,Choquet 2-additive L1,rolling_5y,7.88983663180094e-05,0.008882475235991902,0.0064537460871938795,0.006915160045775773,0.5058667770319976,0.7895351884030798,0.009708631438692569,0.16499530000146478,0.05806520004989579,29
MSFT,4,Choquet 2-additive scaled-q,rolling_5y,0.0001242840893132055,0.011148277414614577,0.008725144157310433,0.009199278882487661,0.22162016170974708,0.7000977719900425,0.010262248127638878,0.013963899982627481,0.006321599998045713,30
MSFT,4,Choquet 2-additive scaled-q L1,rolling_5y,0.0001242840893132055,0.011148277414614577,0.008725144157310433,0.009199278882487661,0.22162016170974708,0.7000977719900425,0.010267141388078145,0.04551530000753701,0.00683159998152405,30
MSFT,4,Elastic net,rolling_5y,9.193982608148832e-05,0.009588525751203274,0.006991126029197591,0.00742493931698591,0.42418931213796973,0.7710219274238269,0.00910544329361389,0.035190199967473745,0.002181100018788129,8
MSFT,4,Lasso,rolling_5y,9.212581700285688e-05,0.009598219470446426,0.006988875184203943,0.007428272901296821,0.42302446807709027,0.7706585106382501,0.009102328196277449,0.015036400000099093,0.002439200005028397,8
MSFT,4,Monotone linear,rolling_5y,9.465789332093608e-05,0.009729228814296439,0.007076794707025249,0.007510614479131833,0.40716630661896336,0.771263669992261,0.009055292166196249,0.005006199993658811,0.0032750999671407044,8
MSFT,4,OLS,rolling_5y,9.311055343786396e-05,0.009649380987289494,0.007060146568968313,0.007472690665951669,0.41685715421354574,0.7685526769933436,0.009113337018003709,0.003643500036559999,0.002313599979970604,8
MSFT,4,OLS oriented,rolling_5y,9.311055343786396e-05,0.009649380987289494,0.007060146568968313,0.007472690665951669,0.41685715421354574,0.7685526769933436,0.009113337018003709,0.005120599991641939,0.0027772000175900757,8
MSFT,4,Ridge,rolling_5y,9.310422846868494e-05,0.009649053242089865,0.007059896545273884,0.007472468561157078,0.41689676691468847,0.7685655335895997,0.009113613575090499,0.01471809996291995,0.002394899958744645,8
MSFT,5,Choquet 1-additive,rolling_5y,0.000129326712275617,0.011372190302471068,0.007702636218481319,0.009767320176034645,0.4337040637339594,0.7473367677001129,0.008841612838192415,0.015555599995423108,0.013311500020790845,8
MSFT,5,Choquet 1-additive scaled-q,rolling_5y,0.00019659294780678885,0.014021160715389752,0.010916307944846559,0.012206075714991327,0.13915860472596076,0.6984406416355584,0.011071945009067902,0.007697699998971075,0.005211999989114702,9
MSFT,5,Choquet 2-additive,rolling_5y,0.000131761996055631,0.011478762827745462,0.007948322174313346,0.009872050874619271,0.42304044069730895,0.7507286148913577,0.0088834604376267,0.04654179996578023,0.027543400006834418,29
MSFT,5,Choquet 2-additive L1,rolling_5y,0.00012783289419083054,0.011306320983893503,0.007764881964064011,0.009667350265477645,0.44024519584850996,0.7519688977197428,0.008848969079103397,0.1687297000316903,0.03975579998223111,29
MSFT,5,Choquet 2-additive scaled-q,rolling_5y,0.0001965929478067889,0.014021160715389754,0.010916307944846559,0.012206075714991329,0.13915860472596053,0.6984406416355581,0.010287653853027325,0.01418929995270446,0.0069704000488854945,30
MSFT,5,Choquet 2-additive scaled-q L1,rolling_5y,0.0001965929478067889,0.014021160715389754,0.010916307944846559,0.012206075714991329,0.13915860472596053,0.6984406416355581,0.01029759360648996,0.046083000022917986,0.007167900039348751,30
MSFT,5,Elastic net,rolling_5y,0.00012912402798045855,0.011363275407225619,0.007702355096539481,0.009716619352258564,0.4345915779270718,0.7435648362463445,0.009474674364586298,0.03529660002095625,0.002489499980583787,8
MSFT,5,Lasso,rolling_5y,0.0001227044412687643,0.011077203675511446,0.007178591946020583,0.00914525537969666,0.4627016706014476,0.730321078097646,0.00882463174066387,0.015329699963331223,0.002174199966248125,8
MSFT,5,Monotone linear,rolling_5y,0.00013997009814366602,0.011830895914666227,0.008159483636880982,0.010393958121259267,0.38709879511518896,0.7497100351242669,0.009652836613197397,0.005135599989444017,0.0032606999739073217,8
MSFT,5,OLS,rolling_5y,0.00013646768876515738,0.011681938570509493,0.007880156711139733,0.010051991095492149,0.4024351487832737,0.7514975968868769,0.009828165164297409,0.003726000024471432,0.0021274000173434615,8
MSFT,5,OLS oriented,rolling_5y,0.00013646768876515738,0.011681938570509493,0.007880156711139733,0.010051991095492149,0.4024351487832737,0.7514975968868769,0.009828165164297409,0.005275200004689395,0.0028418999863788486,8
MSFT,5,Ridge,rolling_5y,0.00013571353498786426,0.011649615229176638,0.007839453962945487,0.01000132121251952,0.40573743809293017,0.7525901476665618,0.009423613746862155,0.014924000017344952,0.0021069999784231186,8
MSFT,6,Choquet 1-additive,rolling_5y,0.0004814910543251568,0.021942904418630567,0.015601581113827848,0.01896680119167072,0.1734947123902132,0.42644730164943334,0.010508941390653868,0.014398500032257289,0.015332599985413253,8
MSFT,6,Choquet 1-additive scaled-q,rolling_5y,0.00041971805968905266,0.020487021737896717,0.013760041193751925,0.015845030110369203,0.2795313796130118,0.5273341177309702,0.013125006156831875,0.007953599968459457,0.005321100004948676,9
MSFT,6,Choquet 2-additive,rolling_5y,0.0004835334877748833,0.021989394893331723,0.01551493368806998,0.018882814605040172,0.16998876553901787,0.42010651474500427,0.010691085913792015,0.060290399997029454,0.034483600000385195,29
MSFT,6,Choquet 2-additive L1,rolling_5y,0.0004971195302107985,0.022296177479801296,0.01604863215052589,0.019430468070244324,0.14666759308917232,0.4083908472225408,0.010486944876003414,0.21663880004780367,0.06430949998321012,29
MSFT,6,Choquet 2-additive scaled-q,rolling_5y,0.00041971805968905266,0.020487021737896717,0.013760041193751925,0.015845030110369206,0.2795313796130118,0.52733411773097,0.013125006156831872,0.008558900037314743,0.0063720999751240015,30
MSFT,6,Choquet 2-additive scaled-q L1,rolling_5y,0.00041971805968905266,0.020487021737896717,0.013760041193751925,0.015845030110369206,0.2795313796130118,0.52733411773097,0.013125006156831872,0.03668339998694137,0.00664070004131645,30
MSFT,6,Elastic net,rolling_5y,0.0004949969746151252,0.022248527470714218,0.016091147209841315,0.0194100467764258,0.15031107391256704,0.4169322250281776,0.01077689254563094,0.034025799948722124,0.0022643000120297074,8
MSFT,6,Lasso,rolling_5y,0.00051447724164499,0.022682090768820013,0.01648991680877397,0.01995028577975194,0.11687214797696499,0.3909391437952326,0.010742167863412437,0.01480720000108704,0.0023671999806538224,8
MSFT,6,Monotone linear,rolling_5y,0.00044565981467953195,0.021110656424648003,0.014946482706471769,0.01784237842605509,0.23500096211738508,0.4890639715533087,0.010899257715914679,0.005412600003182888,0.002998999960254878,8
MSFT,6,OLS,rolling_5y,0.0004321506384275013,0.020788233172338175,0.014558366762674258,0.017529042802570775,0.2581901896290051,0.5100022812163716,0.011264908318387558,0.0037376999971456826,0.002078099991194904,8
MSFT,6,OLS oriented,rolling_5y,0.0004321506384275013,0.020788233172338175,0.014558366762674258,0.017529042802570775,0.2581901896290051,0.5100022812163716,0.011264908318387558,0.005021899996791035,0.0028087000246159732,8
MSFT,6,Ridge,rolling_5y,0.0004302923355863656,0.020743488992605984,0.014476606917970678,0.01743548661670127,0.2613800663886713,0.5122691674784463,0.011217054273035732,0.014717799960635602,0.0021018999977968633,8
NVDA,0,Choquet 1-additive,rolling_5y,0.0010729634837064789,0.032756121316579574,0.025289971279562423,0.0266983510281646,0.197151321284866,0.7804471219475143,0.022122267833225694,0.012515000009443611,0.013472000020556152,8
NVDA,0,Choquet 1-additive scaled-q,rolling_5y,0.0006745454166898525,0.02597201218022686,0.018390907967548126,0.021794538118380048,0.4952690331529056,0.705758001569516,0.022735053158024966,0.007560900005046278,0.005384100019000471,9
NVDA,0,Choquet 2-additive,rolling_5y,0.0011281863428610813,0.03358848527190652,0.02579145024850399,0.027078232639682755,0.15583062381435164,0.7746391391939426,0.022007062167775072,0.03308870003093034,0.03219240001635626,29
NVDA,0,Choquet 2-additive L1,rolling_5y,0.001116814070659248,0.03341876823970698,0.025687730743981476,0.026747207971179594,0.16433996625692104,0.7810190678118311,0.021971977217600195,0.10144840000430122,0.04071210004622117,29
NVDA,0,Choquet 2-additive scaled-q,rolling_5y,0.0006745454166898525,0.02597201218022686,0.01839090796754813,0.021794538118380044,0.4952690331529056,0.7057580015695158,0.022735053158024966,0.009123200026806444,0.006432700029108673,30
NVDA,0,Choquet 2-additive scaled-q L1,rolling_5y,0.0006745453922991786,0.02597201171066998,0.01839090755430855,0.0217945373734382,0.4952690514033127,0.7057580130072274,0.022735053013038863,0.03904509998392314,0.007726199983153492,30
NVDA,0,Elastic net,rolling_5y,0.0002907357345883715,0.017050974593505543,0.013128314041656887,0.012715606478795568,0.7824559699243206,0.887681819275472,0.01748840575373224,0.03410520002944395,0.0024332000175490975,8
NVDA,0,Lasso,rolling_5y,0.00028989718981902487,0.01702636748748907,0.013111971718081645,0.012693205947650029,0.7830834139802803,0.8879992206010088,0.017489449587992444,0.015230100019834936,0.0025263999705202878,8
NVDA,0,Monotone linear,rolling_5y,0.00034717587412338123,0.018632656120998455,0.013156968314248183,0.014058314793239005,0.740224438152475,0.8611546362183418,0.018306462298872648,0.0055487000499852,0.003292700042948127,8
NVDA,0,OLS,rolling_5y,0.0002910321172580804,0.01705966345676492,0.013133959061499825,0.01272337025034928,0.7822342005552942,0.8875704465813706,0.017488254863350837,0.003719199972692877,0.0022253000061027706,8
NVDA,0,OLS oriented,rolling_5y,0.0002910321172580804,0.01705966345676492,0.013133959061499825,0.01272337025034928,0.7822342005552942,0.8875704465813706,0.017488254863350837,0.004840399953536689,0.0034064999781548977,8
NVDA,0,Ridge,rolling_5y,0.00029003713127175875,0.01703047654270892,0.01311851867049512,0.012700248954552905,0.7829787022989128,0.8878925697820017,0.01748798568588209,0.014702699962072074,0.0022844000486657023,8
NVDA,1,Choquet 1-additive,rolling_5y,0.0003671436321406717,0.019160992462309245,0.014068113494757764,0.013907299396382598,0.5353630496642675,0.7523998907112184,0.03166309311942276,0.016202300030272454,0.010798200033605099,8
NVDA,1,Choquet 1-additive scaled-q,rolling_5y,0.0003920113098500787,0.019799275488009117,0.01464671916024148,0.014260529740012701,0.5038918734778216,0.7134669907339912,0.0260832289187153,0.0073979999870061874,0.008636099984869361,9
NVDA,1,Choquet 2-additive,rolling_5y,0.0003906573262541906,0.019765053155865547,0.014205164586280312,0.01410627421765114,0.505605401246586,0.7290476089029534,0.03291079569776449,0.04915219999384135,0.03884739999193698,29
NVDA,1,Choquet 2-additive L1,rolling_5y,0.0003718185642940568,0.019282597446766782,0.014125883543687344,0.013999085210682697,0.5294467105843538,0.748589785296296,0.03202189391431622,0.18091930000809953,0.06322129996260628,29
NVDA,1,Choquet 2-additive scaled-q,rolling_5y,0.0003743382351746326,0.019347822491811127,0.014093632109341085,0.014062496869528904,0.5262579525852721,0.7275685012040171,0.021870069066044776,0.013512399978935719,0.0161526000010781,30
NVDA,1,Choquet 2-additive scaled-q L1,rolling_5y,0.00037364984584682605,0.0193300244657586,0.01407977790323278,0.014061080869318541,0.5271291405616256,0.7281038019604523,0.021833482984537786,0.04459449998103082,0.01985510002123192,30
NVDA,1,Elastic net,rolling_5y,0.0003633303307394487,0.019061225845665036,0.013764820645200997,0.01387803025359594,0.5401889558728119,0.7406839378489978,0.016746084750458336,0.032794700004160404,0.002175999979954213,8
NVDA,1,Lasso,rolling_5y,0.0003532608575756369,0.018795234969950145,0.013517074993407442,0.013667358142905697,0.5529323317419279,0.7461486807651904,0.016587925327515032,0.01435820001643151,0.002150900021661073,8
NVDA,1,Monotone linear,rolling_5y,0.0003407854303315035,0.018460374598894342,0.013200331720758986,0.013153022671892325,0.5687205518318477,0.7580911767380134,0.018654298968072296,0.010200000018812716,0.008547100005671382,8
NVDA,1,OLS,rolling_5y,0.0003954712749376502,0.019886459587811257,0.01452196892532724,0.01458591443214692,0.49951313043062817,0.7310435991180674,0.017553160435955974,0.003840100020170212,0.0020928000449202955,8
NVDA,1,OLS oriented,rolling_5y,0.0003954712749376502,0.019886459587811257,0.01452196892532724,0.01458591443214692,0.49951313043062817,0.7310435991180674,0.017553160435955974,0.0050195999792777,0.0030263999942690134,8
NVDA,1,Ridge,rolling_5y,0.00038819226739009437,0.01970259544806456,0.014398397750086982,0.014444642378265269,0.5087250452571157,0.7359331521950448,0.017293383851827944,0.016986300004646182,0.0022341000149026513,8
NVDA,2,Choquet 1-additive,rolling_5y,0.00034941363219665643,0.018692609025940075,0.014275987031280296,0.01700882671840728,0.7814942799558114,0.9035977051945281,0.018900873653270676,0.01662519999081269,0.014698299986775964,8
NVDA,2,Choquet 1-additive scaled-q,rolling_5y,0.00039950979514896657,0.019987741121721747,0.015316899965924904,0.0178072309907725,0.7501666580524258,0.8743836254208426,0.01987416132784735,0.011354700021911412,0.008676099998410791,9
NVDA,2,Choquet 2-additive,rolling_5y,0.00034135749675987713,0.018475862544408507,0.013989874626774588,0.016253487787809027,0.7865321820643252,0.9031784427533444,0.019067611075996405,0.04157270002178848,0.045330599998123944,29
