asset,model,feature,training_correlation,absolute_training_correlation,minimum_absolute_correlation,meets_correlation_threshold,subperiod_sign_agreement,sign_stable,stability_required,orientation_supported,orientation_sign,transformation,orientation_training_observations,orientation_source,training_subperiod_1_correlation,training_subperiod_2_correlation,training_subperiod_3_correlation
NVDA,Monotone linear,sector_excess_return,-0.5907621113542049,0.5907621113542049,0.2,True,1.0,True,False,True,-1.0,multiplied by -1,1257,training only (frozen before validation refit),-0.583049120844539,-0.4681577013066998,-0.6877471345581825
NVDA,Monotone linear,size_spread,-0.1380766483718945,0.1380766483718945,0.2,False,1.0,True,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),-0.1288141761751243,-0.2515908574394717,-0.039375958295129763
NVDA,Monotone linear,value_growth_spread,0.36360863733106547,0.36360863733106547,0.2,True,1.0,True,False,True,1.0,unchanged (positive training correlation),1257,training only (frozen before validation refit),0.2707291010583414,0.15658093131957876,0.5407969838735535
NVDA,Monotone linear,momentum_spread,-0.3167272134779004,0.3167272134779004,0.2,True,1.0,True,False,True,-1.0,multiplied by -1,1257,training only (frozen before validation refit),-0.18911468445194055,-0.058406730612698896,-0.6296085059711635
NVDA,Monotone linear,quality_spread,0.05430972400138851,0.05430972400138851,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),-0.0007310133383814662,0.13103831087971557,0.03686518369485296
NVDA,Monotone linear,low_volatility_spread,0.40426587794976876,0.40426587794976876,0.2,True,1.0,True,False,True,1.0,unchanged (positive training correlation),1257,training only (frozen before validation refit),0.4198901773738748,0.25404468527281476,0.5427487780399558
NVDA,Choquet 1-additive,market_excess_return,-0.5011140482317168,0.5011140482317168,0.2,True,1.0,True,False,True,-1.0,multiplied by -1,1257,training only (frozen before validation refit),-0.5452533792245783,-0.38097931974215266,-0.5945530428801071
NVDA,Choquet 1-additive,sector_excess_return,-0.5907621113542049,0.5907621113542049,0.2,True,1.0,True,False,True,-1.0,multiplied by -1,1257,training only (frozen before validation refit),-0.583049120844539,-0.4681577013066998,-0.6877471345581825
NVDA,Choquet 1-additive,size_spread,-0.1380766483718945,0.1380766483718945,0.2,False,1.0,True,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),-0.1288141761751243,-0.2515908574394717,-0.039375958295129763
NVDA,Choquet 1-additive,value_growth_spread,0.36360863733106547,0.36360863733106547,0.2,True,1.0,True,False,True,1.0,unchanged (positive training correlation),1257,training only (frozen before validation refit),0.2707291010583414,0.15658093131957876,0.5407969838735535
NVDA,Choquet 1-additive,momentum_spread,-0.3167272134779004,0.3167272134779004,0.2,True,1.0,True,False,True,-1.0,multiplied by -1,1257,training only (frozen before validation refit),-0.18911468445194055,-0.058406730612698896,-0.6296085059711635
NVDA,Choquet 1-additive,quality_spread,0.05430972400138851,0.05430972400138851,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),-0.0007310133383814662,0.13103831087971557,0.03686518369485296
NVDA,Choquet 1-additive,low_volatility_spread,0.40426587794976876,0.40426587794976876,0.2,True,1.0,True,False,True,1.0,unchanged (positive training correlation),1257,training only (frozen before validation refit),0.4198901773738748,0.25404468527281476,0.5427487780399558
UNH,OLS oriented,market_excess_return,-0.6223650946751758,0.6223650946751758,0.2,True,1.0,True,False,True,-1.0,multiplied by -1,1257,training only (frozen before validation refit),-0.6580793716645635,-0.5380224779627413,-0.668756347848054
UNH,OLS oriented,sector_excess_return,-0.6780998478411538,0.6780998478411538,0.2,True,1.0,True,False,True,-1.0,multiplied by -1,1257,training only (frozen before validation refit),-0.6753071363215399,-0.6386694074775296,-0.725028493441689
UNH,OLS oriented,size_spread,-0.03810673712753966,0.03810673712753966,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),-0.02258155495740617,-0.16430700209130011,0.08593522261637597
UNH,OLS oriented,value_growth_spread,0.169236116860892,0.169236116860892,0.2,False,1.0,True,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),0.1390680015438692,0.062452494814779956,0.27921366974474754
UNH,OLS oriented,momentum_spread,-0.21583096953591685,0.21583096953591685,0.2,True,1.0,True,False,True,-1.0,multiplied by -1,1257,training only (frozen before validation refit),-0.24718120893737783,-0.08991209501641749,-0.32138452601004175
UNH,OLS oriented,quality_spread,0.15862508664010294,0.15862508664010294,0.2,False,1.0,True,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),0.030586105066749678,0.2932722275880246,0.1989359197809303
UNH,OLS oriented,low_volatility_spread,0.31094744466135776,0.31094744466135776,0.2,True,1.0,True,False,True,1.0,unchanged (positive training correlation),1257,training only (frozen before validation refit),0.32698447767474725,0.25386772178781136,0.3690142613794881
UNH,Monotone linear,market_excess_return,-0.6223650946751758,0.6223650946751758,0.2,True,1.0,True,False,True,-1.0,multiplied by -1,1257,training only (frozen before validation refit),-0.6580793716645635,-0.5380224779627413,-0.668756347848054
UNH,Monotone linear,sector_excess_return,-0.6780998478411538,0.6780998478411538,0.2,True,1.0,True,False,True,-1.0,multiplied by -1,1257,training only (frozen before validation refit),-0.6753071363215399,-0.6386694074775296,-0.725028493441689
UNH,Monotone linear,size_spread,-0.03810673712753966,0.03810673712753966,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),-0.02258155495740617,-0.16430700209130011,0.08593522261637597
UNH,Monotone linear,value_growth_spread,0.169236116860892,0.169236116860892,0.2,False,1.0,True,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),0.1390680015438692,0.062452494814779956,0.27921366974474754
UNH,Monotone linear,momentum_spread,-0.21583096953591685,0.21583096953591685,0.2,True,1.0,True,False,True,-1.0,multiplied by -1,1257,training only (frozen before validation refit),-0.24718120893737783,-0.08991209501641749,-0.32138452601004175
UNH,Monotone linear,quality_spread,0.15862508664010294,0.15862508664010294,0.2,False,1.0,True,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),0.030586105066749678,0.2932722275880246,0.1989359197809303
UNH,Monotone linear,low_volatility_spread,0.31094744466135776,0.31094744466135776,0.2,True,1.0,True,False,True,1.0,unchanged (positive training correlation),1257,training only (frozen before validation refit),0.32698447767474725,0.25386772178781136,0.3690142613794881
UNH,Choquet 1-additive,market_excess_return,-0.6223650946751758,0.6223650946751758,0.2,True,1.0,True,False,True,-1.0,multiplied by -1,1257,training only (frozen before validation refit),-0.6580793716645635,-0.5380224779627413,-0.668756347848054
UNH,Choquet 1-additive,sector_excess_return,-0.6780998478411538,0.6780998478411538,0.2,True,1.0,True,False,True,-1.0,multiplied by -1,1257,training only (frozen before validation refit),-0.6753071363215399,-0.6386694074775296,-0.725028493441689
UNH,Choquet 1-additive,size_spread,-0.03810673712753966,0.03810673712753966,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),-0.02258155495740617,-0.16430700209130011,0.08593522261637597
UNH,Choquet 1-additive,value_growth_spread,0.169236116860892,0.169236116860892,0.2,False,1.0,True,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),0.1390680015438692,0.062452494814779956,0.27921366974474754
UNH,Choquet 1-additive,momentum_spread,-0.21583096953591685,0.21583096953591685,0.2,True,1.0,True,False,True,-1.0,multiplied by -1,1257,training only (frozen before validation refit),-0.24718120893737783,-0.08991209501641749,-0.32138452601004175
UNH,Choquet 1-additive,quality_spread,0.15862508664010294,0.15862508664010294,0.2,False,1.0,True,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),0.030586105066749678,0.2932722275880246,0.1989359197809303
UNH,Choquet 1-additive,low_volatility_spread,0.31094744466135776,0.31094744466135776,0.2,True,1.0,True,False,True,1.0,unchanged (positive training correlation),1257,training only (frozen before validation refit),0.32698447767474725,0.25386772178781136,0.3690142613794881
WMT,OLS oriented,market_excess_return,-0.42375346667960406,0.42375346667960406,0.2,True,1.0,True,False,True,-1.0,multiplied by -1,1257,training only (frozen before validation refit),-0.5549530099647264,-0.33838702360620626,-0.41860268317766747
WMT,OLS oriented,sector_excess_return,-0.5748789870325789,0.5748789870325789,0.2,True,1.0,True,False,True,-1.0,multiplied by -1,1257,training only (frozen before validation refit),-0.6992246572034962,-0.48664385904356644,-0.5829185772373328
WMT,OLS oriented,size_spread,0.054979033041120666,0.054979033041120666,0.2,False,1.0,True,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),0.1464594277931772,0.00902867016375404,0.03374936221491674
WMT,OLS oriented,value_growth_spread,0.0016298278999458654,0.0016298278999458654,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),0.06477668845574262,-0.03692078125071134,0.0020010448703784095
WMT,OLS oriented,momentum_spread,-0.026881234304232185,0.026881234304232185,0.2,False,1.0,True,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),-0.016031035541183066,-0.007110230243350955,-0.052032074642279276
WMT,OLS oriented,quality_spread,0.011209063680622003,0.011209063680622003,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),-0.005642115161086763,0.011627123581543743,0.02449841469950015
WMT,OLS oriented,low_volatility_spread,0.07452688116991134,0.07452688116991134,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),0.09352740915001022,-0.007629296589429216,0.14069985348233527
WMT,Monotone linear,market_excess_return,-0.42375346667960406,0.42375346667960406,0.2,True,1.0,True,False,True,-1.0,multiplied by -1,1257,training only (frozen before validation refit),-0.5549530099647264,-0.33838702360620626,-0.41860268317766747
WMT,Monotone linear,sector_excess_return,-0.5748789870325789,0.5748789870325789,0.2,True,1.0,True,False,True,-1.0,multiplied by -1,1257,training only (frozen before validation refit),-0.6992246572034962,-0.48664385904356644,-0.5829185772373328
WMT,Monotone linear,size_spread,0.054979033041120666,0.054979033041120666,0.2,False,1.0,True,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),0.1464594277931772,0.00902867016375404,0.03374936221491674
WMT,Monotone linear,value_growth_spread,0.0016298278999458654,0.0016298278999458654,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),0.06477668845574262,-0.03692078125071134,0.0020010448703784095
WMT,Monotone linear,momentum_spread,-0.026881234304232185,0.026881234304232185,0.2,False,1.0,True,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),-0.016031035541183066,-0.007110230243350955,-0.052032074642279276
WMT,Monotone linear,quality_spread,0.011209063680622003,0.011209063680622003,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),-0.005642115161086763,0.011627123581543743,0.02449841469950015
WMT,Monotone linear,low_volatility_spread,0.07452688116991134,0.07452688116991134,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),0.09352740915001022,-0.007629296589429216,0.14069985348233527
WMT,Choquet 1-additive,market_excess_return,-0.42375346667960406,0.42375346667960406,0.2,True,1.0,True,False,True,-1.0,multiplied by -1,1257,training only (frozen before validation refit),-0.5549530099647264,-0.33838702360620626,-0.41860268317766747
WMT,Choquet 1-additive,sector_excess_return,-0.5748789870325789,0.5748789870325789,0.2,True,1.0,True,False,True,-1.0,multiplied by -1,1257,training only (frozen before validation refit),-0.6992246572034962,-0.48664385904356644,-0.5829185772373328
WMT,Choquet 1-additive,size_spread,0.054979033041120666,0.054979033041120666,0.2,False,1.0,True,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),0.1464594277931772,0.00902867016375404,0.03374936221491674
WMT,Choquet 1-additive,value_growth_spread,0.0016298278999458654,0.0016298278999458654,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),0.06477668845574262,-0.03692078125071134,0.0020010448703784095
WMT,Choquet 1-additive,momentum_spread,-0.026881234304232185,0.026881234304232185,0.2,False,1.0,True,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),-0.016031035541183066,-0.007110230243350955,-0.052032074642279276
WMT,Choquet 1-additive,quality_spread,0.011209063680622003,0.011209063680622003,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),-0.005642115161086763,0.011627123581543743,0.02449841469950015
WMT,Choquet 1-additive,low_volatility_spread,0.07452688116991134,0.07452688116991134,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),0.09352740915001022,-0.007629296589429216,0.14069985348233527
XOM,OLS oriented,market_excess_return,-0.6392388873635871,0.6392388873635871,0.2,True,1.0,True,False,True,-1.0,multiplied by -1,1257,training only (frozen before validation refit),-0.6936354760397092,-0.6095108153860656,-0.6172607321493593
XOM,OLS oriented,sector_excess_return,-0.8302522297114936,0.8302522297114936,0.2,True,1.0,True,False,True,-1.0,multiplied by -1,1257,training only (frozen before validation refit),-0.8489565470338449,-0.8012959896754401,-0.8550400308977377
XOM,OLS oriented,size_spread,0.009104708975553493,0.009104708975553493,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),0.06732253742977302,-0.07666567091348116,0.048651726151597255
XOM,OLS oriented,value_growth_spread,-0.18317077343988394,0.18317077343988394,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),-0.1939573700334151,-0.41539647855438533,0.0016580518214414867
XOM,OLS oriented,momentum_spread,0.15531198302623456,0.15531198302623456,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),0.10403236619786145,0.4386965167494494,-0.11415494603159074
XOM,OLS oriented,quality_spread,0.1114241595920237,0.1114241595920237,0.2,False,1.0,True,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),0.060625018334850865,0.17134599125461175,0.11611316911678918
XOM,OLS oriented,low_volatility_spread,0.4325627714089668,0.4325627714089668,0.2,True,1.0,True,False,True,1.0,unchanged (positive training correlation),1257,training only (frozen before validation refit),0.4908439812618199,0.3992081435489595,0.4317746554819423
XOM,Monotone linear,market_excess_return,-0.6392388873635871,0.6392388873635871,0.2,True,1.0,True,False,True,-1.0,multiplied by -1,1257,training only (frozen before validation refit),-0.6936354760397092,-0.6095108153860656,-0.6172607321493593
XOM,Monotone linear,sector_excess_return,-0.8302522297114936,0.8302522297114936,0.2,True,1.0,True,False,True,-1.0,multiplied by -1,1257,training only (frozen before validation refit),-0.8489565470338449,-0.8012959896754401,-0.8550400308977377
XOM,Monotone linear,size_spread,0.009104708975553493,0.009104708975553493,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),0.06732253742977302,-0.07666567091348116,0.048651726151597255
XOM,Monotone linear,value_growth_spread,-0.18317077343988394,0.18317077343988394,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),-0.1939573700334151,-0.41539647855438533,0.0016580518214414867
XOM,Monotone linear,momentum_spread,0.15531198302623456,0.15531198302623456,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),0.10403236619786145,0.4386965167494494,-0.11415494603159074
XOM,Monotone linear,quality_spread,0.1114241595920237,0.1114241595920237,0.2,False,1.0,True,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),0.060625018334850865,0.17134599125461175,0.11611316911678918
XOM,Monotone linear,low_volatility_spread,0.4325627714089668,0.4325627714089668,0.2,True,1.0,True,False,True,1.0,unchanged (positive training correlation),1257,training only (frozen before validation refit),0.4908439812618199,0.3992081435489595,0.4317746554819423
XOM,Choquet 1-additive,market_excess_return,-0.6392388873635871,0.6392388873635871,0.2,True,1.0,True,False,True,-1.0,multiplied by -1,1257,training only (frozen before validation refit),-0.6936354760397092,-0.6095108153860656,-0.6172607321493593
XOM,Choquet 1-additive,sector_excess_return,-0.8302522297114936,0.8302522297114936,0.2,True,1.0,True,False,True,-1.0,multiplied by -1,1257,training only (frozen before validation refit),-0.8489565470338449,-0.8012959896754401,-0.8550400308977377
XOM,Choquet 1-additive,size_spread,0.009104708975553493,0.009104708975553493,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),0.06732253742977302,-0.07666567091348116,0.048651726151597255
XOM,Choquet 1-additive,value_growth_spread,-0.18317077343988394,0.18317077343988394,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),-0.1939573700334151,-0.41539647855438533,0.0016580518214414867
XOM,Choquet 1-additive,momentum_spread,0.15531198302623456,0.15531198302623456,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),0.10403236619786145,0.4386965167494494,-0.11415494603159074
XOM,Choquet 1-additive,quality_spread,0.1114241595920237,0.1114241595920237,0.2,False,1.0,True,False,False,1.0,unchanged (below absolute correlation threshold),1257,training only (frozen before validation refit),0.060625018334850865,0.17134599125461175,0.11611316911678918
XOM,Choquet 1-additive,low_volatility_spread,0.4325627714089668,0.4325627714089668,0.2,True,1.0,True,False,True,1.0,unchanged (positive training correlation),1257,training only (frozen before validation refit),0.4908439812618199,0.3992081435489595,0.4317746554819423
