asset,model,first,second,interaction,interpretation
WMT,Choquet 1-additive,sector_excess_return,quality_spread,1.7578531223231644e-17,complementary
WMT,Choquet 1-additive,sector_excess_return,size_spread,1.3877787807814457e-17,complementary
WMT,Choquet 1-additive,sector_excess_return,value_growth_spread,2.498001805406602e-17,complementary
WMT,Choquet 1-additive,size_spread,low_volatility_spread,4.8572257327350596e-18,complementary
WMT,Choquet 1-additive,size_spread,momentum_spread,1.5959455978986624e-17,complementary
WMT,Choquet 1-additive,size_spread,quality_spread,1.572815951552305e-17,complementary
WMT,Choquet 1-additive,size_spread,value_growth_spread,2.0816681711721685e-17,complementary
WMT,Choquet 1-additive,value_growth_spread,low_volatility_spread,1.7115938296304494e-17,complementary
WMT,Choquet 1-additive,value_growth_spread,momentum_spread,3.4000580129145415e-17,complementary
WMT,Choquet 1-additive,value_growth_spread,quality_spread,1.6422048905913774e-17,complementary
WMT,Choquet 1-additive scaled-q,market_excess_return,low_volatility_spread,9.25185853854297e-18,complementary
WMT,Choquet 1-additive scaled-q,market_excess_return,momentum_spread,9.25185853854297e-18,complementary
WMT,Choquet 1-additive scaled-q,market_excess_return,quality_spread,9.25185853854297e-18,complementary
WMT,Choquet 1-additive scaled-q,market_excess_return,sector_excess_return,9.25185853854297e-18,complementary
WMT,Choquet 1-additive scaled-q,market_excess_return,size_spread,9.25185853854297e-18,complementary
WMT,Choquet 1-additive scaled-q,market_excess_return,value_growth_spread,9.25185853854297e-18,complementary
WMT,Choquet 1-additive scaled-q,momentum_spread,low_volatility_spread,9.25185853854297e-18,complementary
WMT,Choquet 1-additive scaled-q,momentum_spread,quality_spread,9.25185853854297e-18,complementary
WMT,Choquet 1-additive scaled-q,quality_spread,low_volatility_spread,9.25185853854297e-18,complementary
WMT,Choquet 1-additive scaled-q,sector_excess_return,low_volatility_spread,9.25185853854297e-18,complementary
WMT,Choquet 1-additive scaled-q,sector_excess_return,momentum_spread,9.25185853854297e-18,complementary
WMT,Choquet 1-additive scaled-q,sector_excess_return,quality_spread,9.25185853854297e-18,complementary
WMT,Choquet 1-additive scaled-q,sector_excess_return,size_spread,9.25185853854297e-18,complementary
WMT,Choquet 1-additive scaled-q,sector_excess_return,value_growth_spread,9.25185853854297e-18,complementary
WMT,Choquet 1-additive scaled-q,size_spread,low_volatility_spread,9.25185853854297e-18,complementary
WMT,Choquet 1-additive scaled-q,size_spread,momentum_spread,9.25185853854297e-18,complementary
WMT,Choquet 1-additive scaled-q,size_spread,quality_spread,9.25185853854297e-18,complementary
WMT,Choquet 1-additive scaled-q,size_spread,value_growth_spread,9.25185853854297e-18,complementary
WMT,Choquet 1-additive scaled-q,value_growth_spread,low_volatility_spread,9.25185853854297e-18,complementary
WMT,Choquet 1-additive scaled-q,value_growth_spread,momentum_spread,9.25185853854297e-18,complementary
WMT,Choquet 1-additive scaled-q,value_growth_spread,quality_spread,9.25185853854297e-18,complementary
WMT,Choquet 2-additive,market_excess_return,low_volatility_spread,0.001085048733512888,complementary
WMT,Choquet 2-additive,market_excess_return,momentum_spread,-1.1102230246251564e-17,redundant
WMT,Choquet 2-additive,market_excess_return,quality_spread,-0.00887891929886657,redundant
WMT,Choquet 2-additive,market_excess_return,sector_excess_return,0.10517110713220625,complementary
WMT,Choquet 2-additive,market_excess_return,size_spread,0.005050575923033943,complementary
WMT,Choquet 2-additive,market_excess_return,value_growth_spread,-0.008445046957300759,redundant
WMT,Choquet 2-additive,momentum_spread,low_volatility_spread,-0.028842258059697378,redundant
WMT,Choquet 2-additive,momentum_spread,quality_spread,-0.05475099609367906,redundant
WMT,Choquet 2-additive,quality_spread,low_volatility_spread,-0.00016632600206838716,redundant
WMT,Choquet 2-additive,sector_excess_return,low_volatility_spread,0.07903742066316138,complementary
WMT,Choquet 2-additive,sector_excess_return,momentum_spread,0.02060844033081727,complementary
WMT,Choquet 2-additive,sector_excess_return,quality_spread,0.0820580813972167,complementary
WMT,Choquet 2-additive,sector_excess_return,size_spread,0.007705909528749501,complementary
WMT,Choquet 2-additive,sector_excess_return,value_growth_spread,0.051474136164621015,complementary
WMT,Choquet 2-additive,size_spread,low_volatility_spread,-0.016814009622402527,redundant
WMT,Choquet 2-additive,size_spread,momentum_spread,0.012221386404963529,complementary
WMT,Choquet 2-additive,size_spread,quality_spread,-0.017531657730952294,redundant
WMT,Choquet 2-additive,size_spread,value_growth_spread,-0.0023416350338964676,redundant
WMT,Choquet 2-additive,value_growth_spread,low_volatility_spread,-0.0377854487983191,redundant
WMT,Choquet 2-additive,value_growth_spread,momentum_spread,0.04690639668980884,complementary
WMT,Choquet 2-additive,value_growth_spread,quality_spread,0.030903622238589765,complementary
WMT,Choquet 2-additive L1,market_excess_return,low_volatility_spread,0.015571754354231665,complementary
WMT,Choquet 2-additive L1,market_excess_return,momentum_spread,0.00014079194344653926,complementary
WMT,Choquet 2-additive L1,market_excess_return,quality_spread,0.002068049522871843,complementary
WMT,Choquet 2-additive L1,market_excess_return,sector_excess_return,0.09923001156824293,complementary
WMT,Choquet 2-additive L1,market_excess_return,size_spread,0.0033819716517244896,complementary
WMT,Choquet 2-additive L1,market_excess_return,value_growth_spread,-0.009022840811055302,redundant
WMT,Choquet 2-additive L1,momentum_spread,low_volatility_spread,-0.016661543916588598,redundant
WMT,Choquet 2-additive L1,momentum_spread,quality_spread,-0.04631441639713278,redundant
WMT,Choquet 2-additive L1,quality_spread,low_volatility_spread,0.0006493810377164282,complementary
WMT,Choquet 2-additive L1,sector_excess_return,low_volatility_spread,0.07438806805947079,complementary
WMT,Choquet 2-additive L1,sector_excess_return,momentum_spread,0.019254345211065928,complementary
WMT,Choquet 2-additive L1,sector_excess_return,quality_spread,0.0743603906020728,complementary
WMT,Choquet 2-additive L1,sector_excess_return,size_spread,-0.012781690885906546,redundant
WMT,Choquet 2-additive L1,sector_excess_return,value_growth_spread,0.035062559618734335,complementary
WMT,Choquet 2-additive L1,size_spread,low_volatility_spread,-0.00027116314184153477,redundant
WMT,Choquet 2-additive L1,size_spread,momentum_spread,0.016839116923919997,complementary
WMT,Choquet 2-additive L1,size_spread,quality_spread,-0.0007957556253490166,redundant
WMT,Choquet 2-additive L1,size_spread,value_growth_spread,0.00421893466385641,complementary
WMT,Choquet 2-additive L1,value_growth_spread,low_volatility_spread,-0.01787741930941889,redundant
WMT,Choquet 2-additive L1,value_growth_spread,momentum_spread,0.03674557014488918,complementary
WMT,Choquet 2-additive L1,value_growth_spread,quality_spread,0.023792671983205827,complementary
WMT,Choquet 2-additive scaled-q,market_excess_return,low_volatility_spread,9.25185853854297e-18,complementary
WMT,Choquet 2-additive scaled-q,market_excess_return,momentum_spread,9.25185853854297e-18,complementary
WMT,Choquet 2-additive scaled-q,market_excess_return,quality_spread,9.25185853854297e-18,complementary
WMT,Choquet 2-additive scaled-q,market_excess_return,sector_excess_return,9.25185853854297e-18,complementary
WMT,Choquet 2-additive scaled-q,market_excess_return,size_spread,9.25185853854297e-18,complementary
WMT,Choquet 2-additive scaled-q,market_excess_return,value_growth_spread,9.25185853854297e-18,complementary
WMT,Choquet 2-additive scaled-q,momentum_spread,low_volatility_spread,9.25185853854297e-18,complementary
WMT,Choquet 2-additive scaled-q,momentum_spread,quality_spread,9.25185853854297e-18,complementary
WMT,Choquet 2-additive scaled-q,quality_spread,low_volatility_spread,9.25185853854297e-18,complementary
WMT,Choquet 2-additive scaled-q,sector_excess_return,low_volatility_spread,9.25185853854297e-18,complementary
WMT,Choquet 2-additive scaled-q,sector_excess_return,momentum_spread,9.25185853854297e-18,complementary
WMT,Choquet 2-additive scaled-q,sector_excess_return,quality_spread,9.25185853854297e-18,complementary
WMT,Choquet 2-additive scaled-q,sector_excess_return,size_spread,9.25185853854297e-18,complementary
WMT,Choquet 2-additive scaled-q,sector_excess_return,value_growth_spread,9.25185853854297e-18,complementary
WMT,Choquet 2-additive scaled-q,size_spread,low_volatility_spread,9.25185853854297e-18,complementary
WMT,Choquet 2-additive scaled-q,size_spread,momentum_spread,9.25185853854297e-18,complementary
WMT,Choquet 2-additive scaled-q,size_spread,quality_spread,9.25185853854297e-18,complementary
WMT,Choquet 2-additive scaled-q,size_spread,value_growth_spread,9.25185853854297e-18,complementary
WMT,Choquet 2-additive scaled-q,value_growth_spread,low_volatility_spread,9.25185853854297e-18,complementary
WMT,Choquet 2-additive scaled-q,value_growth_spread,momentum_spread,9.25185853854297e-18,complementary
WMT,Choquet 2-additive scaled-q,value_growth_spread,quality_spread,9.25185853854297e-18,complementary
WMT,Choquet 2-additive scaled-q L1,market_excess_return,low_volatility_spread,-2.7839667515738855e-10,redundant
WMT,Choquet 2-additive scaled-q L1,market_excess_return,momentum_spread,-2.712939363898787e-10,redundant
WMT,Choquet 2-additive scaled-q L1,market_excess_return,quality_spread,-2.7470085188034206e-10,redundant
WMT,Choquet 2-additive scaled-q L1,market_excess_return,sector_excess_return,-1.6036355761824462e-10,redundant
WMT,Choquet 2-additive scaled-q L1,market_excess_return,size_spread,-2.8976837318506195e-10,redundant
WMT,Choquet 2-additive scaled-q L1,market_excess_return,value_growth_spread,-2.9393099990985644e-10,redundant
WMT,Choquet 2-additive scaled-q L1,momentum_spread,low_volatility_spread,-2.8015945119364016e-10,redundant
WMT,Choquet 2-additive scaled-q L1,momentum_spread,quality_spread,-2.835920091352287e-10,redundant
WMT,Choquet 2-additive scaled-q L1,quality_spread,low_volatility_spread,-2.835796754826111e-10,redundant
WMT,Choquet 2-additive scaled-q L1,sector_excess_return,low_volatility_spread,-1.6841031069692037e-10,redundant
WMT,Choquet 2-additive scaled-q L1,sector_excess_return,momentum_spread,-1.839782705811051e-10,redundant
WMT,Choquet 2-additive scaled-q L1,sector_excess_return,quality_spread,-1.7398122294694695e-10,redundant
WMT,Choquet 2-additive scaled-q L1,sector_excess_return,size_spread,-2.1745099702356421e-10,redundant
WMT,Choquet 2-additive scaled-q L1,sector_excess_return,value_growth_spread,-2.0355481929653268e-10,redundant
WMT,Choquet 2-additive scaled-q L1,size_spread,low_volatility_spread,-2.9247359349208553e-10,redundant
WMT,Choquet 2-additive scaled-q L1,size_spread,momentum_spread,-2.894574515262723e-10,redundant
WMT,Choquet 2-additive scaled-q L1,size_spread,quality_spread,-2.914459414545453e-10,redundant
WMT,Choquet 2-additive scaled-q L1,size_spread,value_growth_spread,-2.9548994084915836e-10,redundant
WMT,Choquet 2-additive scaled-q L1,value_growth_spread,low_volatility_spread,-2.9602371942605283e-10,redundant
WMT,Choquet 2-additive scaled-q L1,value_growth_spread,momentum_spread,-2.8735112530172306e-10,redundant
WMT,Choquet 2-additive scaled-q L1,value_growth_spread,quality_spread,-2.9259687543229745e-10,redundant
XOM,Choquet 1-additive,market_excess_return,low_volatility_spread,-3.7007434154171884e-18,redundant
XOM,Choquet 1-additive,market_excess_return,momentum_spread,8.881784197001252e-17,complementary
XOM,Choquet 1-additive,market_excess_return,quality_spread,3.700743415417189e-18,complementary
XOM,Choquet 1-additive,market_excess_return,sector_excess_return,2.3048331183421013e-17,complementary
XOM,Choquet 1-additive,market_excess_return,size_spread,4.070817756958907e-17,complementary
XOM,Choquet 1-additive,market_excess_return,value_growth_spread,3.700743415417189e-18,complementary
XOM,Choquet 1-additive,momentum_spread,low_volatility_spread,7.401486830834377e-18,complementary
XOM,Choquet 1-additive,momentum_spread,quality_spread,-2.2204460492503132e-17,redundant
XOM,Choquet 1-additive,quality_spread,low_volatility_spread,-3.7007434154171884e-18,redundant
XOM,Choquet 1-additive,sector_excess_return,low_volatility_spread,3.064678140892363e-18,complementary
XOM,Choquet 1-additive,sector_excess_return,momentum_spread,8.919369872314082e-18,complementary
XOM,Choquet 1-additive,sector_excess_return,quality_spread,-2.9056618222611508e-18,redundant
XOM,Choquet 1-additive,sector_excess_return,size_spread,3.6089476314800825e-17,complementary
XOM,Choquet 1-additive,sector_excess_return,value_growth_spread,4.954803928258753e-18,complementary
XOM,Choquet 1-additive,size_spread,low_volatility_spread,-3.7007434154171884e-18,redundant
XOM,Choquet 1-additive,size_spread,momentum_spread,5.181040781584064e-17,complementary
XOM,Choquet 1-additive,size_spread,quality_spread,4.070817756958907e-17,complementary
XOM,Choquet 1-additive,size_spread,value_growth_spread,4.070817756958907e-17,complementary
XOM,Choquet 1-additive,value_growth_spread,low_volatility_spread,-3.7007434154171884e-18,redundant
XOM,Choquet 1-additive,value_growth_spread,momentum_spread,-2.2204460492503132e-17,redundant
XOM,Choquet 1-additive,value_growth_spread,quality_spread,3.7007434154171884e-18,complementary
XOM,Choquet 1-additive scaled-q,market_excess_return,low_volatility_spread,9.25185853854297e-18,complementary
XOM,Choquet 1-additive scaled-q,market_excess_return,momentum_spread,9.25185853854297e-18,complementary
XOM,Choquet 1-additive scaled-q,market_excess_return,quality_spread,9.25185853854297e-18,complementary
XOM,Choquet 1-additive scaled-q,market_excess_return,sector_excess_return,9.25185853854297e-18,complementary
XOM,Choquet 1-additive scaled-q,market_excess_return,size_spread,9.25185853854297e-18,complementary
XOM,Choquet 1-additive scaled-q,market_excess_return,value_growth_spread,9.25185853854297e-18,complementary
XOM,Choquet 1-additive scaled-q,momentum_spread,low_volatility_spread,9.25185853854297e-18,complementary
XOM,Choquet 1-additive scaled-q,momentum_spread,quality_spread,9.25185853854297e-18,complementary
XOM,Choquet 1-additive scaled-q,quality_spread,low_volatility_spread,9.25185853854297e-18,complementary
XOM,Choquet 1-additive scaled-q,sector_excess_return,low_volatility_spread,9.25185853854297e-18,complementary
XOM,Choquet 1-additive scaled-q,sector_excess_return,momentum_spread,9.25185853854297e-18,complementary
XOM,Choquet 1-additive scaled-q,sector_excess_return,quality_spread,9.25185853854297e-18,complementary
XOM,Choquet 1-additive scaled-q,sector_excess_return,size_spread,9.25185853854297e-18,complementary
XOM,Choquet 1-additive scaled-q,sector_excess_return,value_growth_spread,9.25185853854297e-18,complementary
XOM,Choquet 1-additive scaled-q,size_spread,low_volatility_spread,9.25185853854297e-18,complementary
XOM,Choquet 1-additive scaled-q,size_spread,momentum_spread,9.25185853854297e-18,complementary
XOM,Choquet 1-additive scaled-q,size_spread,quality_spread,9.25185853854297e-18,complementary
XOM,Choquet 1-additive scaled-q,size_spread,value_growth_spread,9.25185853854297e-18,complementary
XOM,Choquet 1-additive scaled-q,value_growth_spread,low_volatility_spread,9.25185853854297e-18,complementary
XOM,Choquet 1-additive scaled-q,value_growth_spread,momentum_spread,9.25185853854297e-18,complementary
XOM,Choquet 1-additive scaled-q,value_growth_spread,quality_spread,9.25185853854297e-18,complementary
XOM,Choquet 2-additive,market_excess_return,low_volatility_spread,1.2202989385187258e-17,complementary
XOM,Choquet 2-additive,market_excess_return,momentum_spread,-1.6047113265498108e-17,redundant
XOM,Choquet 2-additive,market_excess_return,quality_spread,-9.990246111090517e-18,redundant
XOM,Choquet 2-additive,market_excess_return,sector_excess_return,0.2928332334856755,complementary
XOM,Choquet 2-additive,market_excess_return,size_spread,9.084580154989581e-18,complementary
XOM,Choquet 2-additive,market_excess_return,value_growth_spread,-1.1976365290072725e-18,redundant
XOM,Choquet 2-additive,momentum_spread,low_volatility_spread,6.952107617884394e-18,complementary
XOM,Choquet 2-additive,momentum_spread,quality_spread,-1.106789717745691e-20,redundant
XOM,Choquet 2-additive,quality_spread,low_volatility_spread,-2.7059879221617394e-19,redundant
XOM,Choquet 2-additive,sector_excess_return,low_volatility_spread,-9.398317069333134e-18,redundant
XOM,Choquet 2-additive,sector_excess_return,momentum_spread,-2.8453002437099306e-18,redundant
XOM,Choquet 2-additive,sector_excess_return,quality_spread,2.7363703245197795e-18,complementary
XOM,Choquet 2-additive,sector_excess_return,size_spread,0.0650667966325178,complementary
XOM,Choquet 2-additive,sector_excess_return,value_growth_spread,-1.8181484043728726e-17,redundant
XOM,Choquet 2-additive,size_spread,low_volatility_spread,-1.0418618188954196e-17,redundant
XOM,Choquet 2-additive,size_spread,momentum_spread,1.0646865333807652e-17,complementary
XOM,Choquet 2-additive,size_spread,quality_spread,2.814295201683988e-18,complementary
XOM,Choquet 2-additive,size_spread,value_growth_spread,1.0280043598783392e-17,complementary
XOM,Choquet 2-additive,value_growth_spread,low_volatility_spread,7.015578620065316e-18,complementary
XOM,Choquet 2-additive,value_growth_spread,momentum_spread,-1.1241030711874972e-17,redundant
XOM,Choquet 2-additive,value_growth_spread,quality_spread,-6.636220797421696e-19,redundant
XOM,Choquet 2-additive L1,market_excess_return,low_volatility_spread,-4.382082115842854e-17,redundant
XOM,Choquet 2-additive L1,market_excess_return,momentum_spread,-4.709004001983661e-16,redundant
XOM,Choquet 2-additive L1,market_excess_return,quality_spread,3.790140139566167e-16,complementary
XOM,Choquet 2-additive L1,market_excess_return,sector_excess_return,-2.025224710254041e-15,redundant
XOM,Choquet 2-additive L1,market_excess_return,size_spread,3.691277285804417e-16,complementary
XOM,Choquet 2-additive L1,market_excess_return,value_growth_spread,-3.533929000867816e-16,redundant
XOM,Choquet 2-additive L1,momentum_spread,low_volatility_spread,4.512766495737816e-17,complementary
XOM,Choquet 2-additive L1,momentum_spread,quality_spread,-7.253312533928022e-18,redundant
XOM,Choquet 2-additive L1,quality_spread,low_volatility_spread,2.832839576342541e-17,complementary
XOM,Choquet 2-additive L1,sector_excess_return,low_volatility_spread,-4.62485858361395e-16,redundant
XOM,Choquet 2-additive L1,sector_excess_return,momentum_spread,0.004748192652449738,complementary
XOM,Choquet 2-additive L1,sector_excess_return,quality_spread,-1.1561453749505866e-16,redundant
XOM,Choquet 2-additive L1,sector_excess_return,size_spread,3.0316209067867725e-16,complementary
XOM,Choquet 2-additive L1,sector_excess_return,value_growth_spread,-2.4525885463269163e-17,redundant
XOM,Choquet 2-additive L1,size_spread,low_volatility_spread,3.1674175905079905e-17,complementary
XOM,Choquet 2-additive L1,size_spread,momentum_spread,2.3628198645338683e-16,complementary
XOM,Choquet 2-additive L1,size_spread,quality_spread,3.9051481538805705e-18,complementary
XOM,Choquet 2-additive L1,size_spread,value_growth_spread,-2.242898069238867e-17,redundant
XOM,Choquet 2-additive L1,value_growth_spread,low_volatility_spread,-5.574413996349723e-17,redundant
XOM,Choquet 2-additive L1,value_growth_spread,momentum_spread,3.1646505759188326e-16,complementary
XOM,Choquet 2-additive L1,value_growth_spread,quality_spread,-8.719515271852586e-17,redundant
XOM,Choquet 2-additive scaled-q,market_excess_return,low_volatility_spread,-0.02508605399012844,redundant
XOM,Choquet 2-additive scaled-q,market_excess_return,momentum_spread,-0.019371022776818115,redundant
XOM,Choquet 2-additive scaled-q,market_excess_return,quality_spread,-0.014562713515626916,redundant
XOM,Choquet 2-additive scaled-q,market_excess_return,sector_excess_return,0.07844697744747063,complementary
XOM,Choquet 2-additive scaled-q,market_excess_return,size_spread,-0.01455254627553106,redundant
XOM,Choquet 2-additive scaled-q,market_excess_return,value_growth_spread,-0.029418076192348812,redundant
XOM,Choquet 2-additive scaled-q,momentum_spread,low_volatility_spread,-0.02099713828326644,redundant
XOM,Choquet 2-additive scaled-q,momentum_spread,quality_spread,-0.017167101674640275,redundant
XOM,Choquet 2-additive scaled-q,quality_spread,low_volatility_spread,-0.018606551779062733,redundant
XOM,Choquet 2-additive scaled-q,sector_excess_return,low_volatility_spread,0.06842618716941332,complementary
XOM,Choquet 2-additive scaled-q,sector_excess_return,momentum_spread,0.04421617192620038,complementary
XOM,Choquet 2-additive scaled-q,sector_excess_return,quality_spread,0.062161308139015437,complementary
XOM,Choquet 2-additive scaled-q,sector_excess_return,size_spread,0.07214655249963654,complementary
XOM,Choquet 2-additive scaled-q,sector_excess_return,value_growth_spread,0.0061404829181661656,complementary
XOM,Choquet 2-additive scaled-q,size_spread,low_volatility_spread,-0.022612496537949865,redundant
XOM,Choquet 2-additive scaled-q,size_spread,momentum_spread,-0.019187965110208934,redundant
XOM,Choquet 2-additive scaled-q,size_spread,quality_spread,-0.014226453228242399,redundant
XOM,Choquet 2-additive scaled-q,size_spread,value_growth_spread,-0.024041855323772787,redundant
XOM,Choquet 2-additive scaled-q,value_growth_spread,low_volatility_spread,-0.028047254844167535,redundant
XOM,Choquet 2-additive scaled-q,value_growth_spread,momentum_spread,-0.009094280679307828,redundant
XOM,Choquet 2-additive scaled-q,value_growth_spread,quality_spread,-0.020535162425526728,redundant
XOM,Choquet 2-additive scaled-q L1,market_excess_return,low_volatility_spread,-0.0245605655113889,redundant
XOM,Choquet 2-additive scaled-q L1,market_excess_return,momentum_spread,-0.01822183449847052,redundant
XOM,Choquet 2-additive scaled-q L1,market_excess_return,quality_spread,-0.013152690014943005,redundant
XOM,Choquet 2-additive scaled-q L1,market_excess_return,sector_excess_return,0.07822123569126191,complementary
XOM,Choquet 2-additive scaled-q L1,market_excess_return,size_spread,-0.013129648760462458,redundant
XOM,Choquet 2-additive scaled-q L1,market_excess_return,value_growth_spread,-0.02905465049152282,redundant
XOM,Choquet 2-additive scaled-q L1,momentum_spread,low_volatility_spread,-0.020506853447657538,redundant
XOM,Choquet 2-additive scaled-q L1,momentum_spread,quality_spread,-0.015948792285755898,redundant
XOM,Choquet 2-additive scaled-q L1,quality_spread,low_volatility_spread,-0.017944322702451027,redundant
XOM,Choquet 2-additive scaled-q L1,sector_excess_return,low_volatility_spread,0.06785743930347861,complementary
XOM,Choquet 2-additive scaled-q L1,sector_excess_return,momentum_spread,0.04274209131666524,complementary
XOM,Choquet 2-additive scaled-q L1,sector_excess_return,quality_spread,0.06135100734101015,complementary
XOM,Choquet 2-additive scaled-q L1,sector_excess_return,size_spread,0.0716853310345965,complementary
XOM,Choquet 2-additive scaled-q L1,sector_excess_return,value_growth_spread,0.003523408026729911,complementary
XOM,Choquet 2-additive scaled-q L1,size_spread,low_volatility_spread,-0.02206868488608845,redundant
XOM,Choquet 2-additive scaled-q L1,size_spread,momentum_spread,-0.018057020870688025,redundant
XOM,Choquet 2-additive scaled-q L1,size_spread,quality_spread,-0.012850189634801959,redundant
XOM,Choquet 2-additive scaled-q L1,size_spread,value_growth_spread,-0.023549492991898593,redundant
XOM,Choquet 2-additive scaled-q L1,value_growth_spread,low_volatility_spread,-0.028273391546177168,redundant
XOM,Choquet 2-additive scaled-q L1,value_growth_spread,momentum_spread,-0.008186115332474025,redundant
XOM,Choquet 2-additive scaled-q L1,value_growth_spread,quality_spread,-0.01992941610224628,redundant
