fold,model,probability calibration,threshold source,calibration runtime seconds,ROC AUC,PR AUC,Precision,Recall,F1,Brier,Log loss,Mean predicted probability,Observed event prevalence,Calibration gap,Absolute calibration gap,Threshold,Predicted event rate,Observed event rate,base model,class weight,validation PR AUC,selection runtime seconds,refit runtime seconds,parameter count,calibration observations,calibration event prevalence
0,Penalized logistic [balanced],uncalibrated,selection validation,0.0,0.4332939787485242,0.11147734116671115,0.05649717514124294,0.45454545454545453,0.10050251256281408,0.08750097070568805,0.6265960859578769,0.053680742765315974,0.08695652173913043,-0.03327577897381446,0.03327577897381446,0.0011461303671243962,0.6996047430830039,0.08695652173913043,Penalized logistic,balanced,0.04072036235538488,0.06667989999914425,0.008675400000356603,11.0,493,0.09330628803245436
0,Penalized logistic [balanced] [sigmoid],sigmoid,calibration,0.01006739999866113,0.4332939787485242,0.11147734116671115,0.0,0.0,0.0,0.0797141114774908,0.2973961464527648,0.09406329578653692,0.08695652173913043,0.007106774047406492,0.007106774047406492,0.10061021289463226,0.015810276679841896,0.08695652173913043,Penalized logistic,balanced,0.04072036235538488,0.06667989999914425,0.008675400000356603,11.0,493,0.09330628803245436
0,Penalized logistic [unweighted],uncalibrated,selection validation,0.0,0.4893742621015349,0.11950311117732292,0.10843373493975904,0.4090909090909091,0.17142857142857143,0.08681366514085738,0.8427326967841362,0.0006172366986433296,0.08695652173913043,-0.0863392850404871,0.0863392850404871,0.0003319747142060749,0.32806324110671936,0.08695652173913043,Penalized logistic,unweighted,0.052613161792276264,0.050379600001178915,0.009752099998877384,11.0,493,0.09330628803245436
0,Penalized logistic [unweighted] [sigmoid],sigmoid,calibration,0.012986699999601115,0.4893742621015349,0.11950311117732292,0.0,0.0,0.0,0.0795493463145808,0.29642970084146747,0.093255727322179,0.08695652173913043,0.00629920558304857,0.00629920558304857,0.10462243881449347,0.0,0.08695652173913043,Penalized logistic,unweighted,0.052613161792276264,0.050379600001178915,0.009752099998877384,11.0,493,0.09330628803245436
0,RBF SVM [balanced],uncalibrated,selection validation,0.0,0.40771349862258954,0.07686629341801594,0.06701030927835051,0.5909090909090909,0.12037037037037036,0.0864880216559861,0.6033420779946638,0.0040982817298730505,0.08695652173913043,-0.08285824000925739,0.08285824000925739,0.001777137555957244,0.766798418972332,0.08695652173913043,RBF SVM,balanced,0.03069745213374117,0.11314230000061798,0.022192199998244178,,493,0.09330628803245436
0,RBF SVM [balanced] [sigmoid],sigmoid,calibration,0.0148217999994813,0.40771349862258954,0.07686629341801594,0.024390243902439025,0.045454545454545456,0.031746031746031744,0.08453177469414672,0.34270813809118067,0.10091279159013125,0.08695652173913043,0.013956269851000819,0.013956269851000819,0.12429415300466683,0.16205533596837945,0.08695652173913043,RBF SVM,balanced,0.03069745213374117,0.11314230000061798,0.022192199998244178,,493,0.09330628803245436
0,RBF SVM [unweighted],uncalibrated,selection validation,0.0,0.491538764266037,0.08477618600229049,0.07650273224043716,0.6363636363636364,0.13658536585365855,0.08653802686310003,0.5539665731406137,0.0030652048659224125,0.08695652173913043,-0.08389131687320801,0.08389131687320801,0.000920429992839188,0.7233201581027668,0.08695652173913043,RBF SVM,unweighted,0.02841529179741937,0.06599500000083935,0.019911700001102872,,493,0.09330628803245436
0,RBF SVM [unweighted] [sigmoid],sigmoid,calibration,0.013588199999503559,0.491538764266037,0.08477618600229049,0.023809523809523808,0.045454545454545456,0.03125,0.08218786994702389,0.31667092628508153,0.0751997443578678,0.08695652173913043,-0.011756777381262629,0.011756777381262629,0.10450971825772991,0.16600790513833993,0.08695652173913043,RBF SVM,unweighted,0.02841529179741937,0.06599500000083935,0.019911700001102872,,493,0.09330628803245436
0,Random forest [balanced],uncalibrated,selection validation,0.0,0.483077528532074,0.07970553404809466,0.0,0.0,0.0,0.08608412868637168,0.44892975613861846,0.01421140776428733,0.08695652173913043,-0.0727451139748431,0.0727451139748431,0.1056347431169227,0.007905138339920948,0.08695652173913043,Random forest,balanced,0.04456784047456211,3.305057499997929,0.4364663999986078,,493,0.09330628803245436
0,Random forest [balanced] [sigmoid],sigmoid,calibration,0.33178460000272025,0.483077528532074,0.07970553404809465,0.0,0.0,0.0,0.08446309316444273,0.31325567496292817,0.09948865298947633,0.08695652173913043,0.012532131250345899,0.012532131250345899,0.17475722346363745,0.06324110671936758,0.08695652173913043,Random forest,balanced,0.04456784047456211,3.305057499997929,0.4364663999986078,,493,0.09330628803245436
0,Random forest [unweighted],uncalibrated,selection validation,0.0,0.3801652892561983,0.070336223176884,0.0,0.0,0.0,0.08472364856738869,0.3902503067248836,0.01981728945893744,0.08695652173913043,-0.067139232280193,0.067139232280193,0.07456339282863579,0.007905138339920948,0.08695652173913043,Random forest,unweighted,0.039489260692684935,3.7205180000019027,0.5033025999982783,,493,0.09330628803245436
0,Random forest [unweighted] [sigmoid],sigmoid,calibration,0.3271781000003102,0.3801652892561983,0.070336223176884,0.05223880597014925,0.3181818181818182,0.08974358974358974,0.08410276376999673,0.3139563430762189,0.11411348009680233,0.08695652173913043,0.0271569583576719,0.0271569583576719,0.10211728130979834,0.5296442687747036,0.08695652173913043,Random forest,unweighted,0.039489260692684935,3.7205180000019027,0.5033025999982783,,493,0.09330628803245436
0,Rolling prior probability,uncalibrated,selection validation,0.0,0.5,0.08695652173913043,0.08695652173913043,1.0,0.16,0.08161550734263345,0.3173768200713397,0.039835164835164825,0.08695652173913043,-0.04712135690396561,0.04712135690396561,0.01,1.0,0.08695652173913043,Rolling prior probability,not applicable,0.021739130434782608,0.004821899998205481,0.0028721999988192692,,493,0.09330628803245436
0,Rolling prior probability [sigmoid],sigmoid,calibration,0.009938700000930112,0.5,0.08695652173913043,0.08695652173913043,1.0,0.16,0.07943636887542846,0.29568820665313805,0.09338176953714174,0.08695652173913043,0.006425247798011305,0.006425247798011305,0.01,1.0,0.08695652173913043,Rolling prior probability,not applicable,0.021739130434782608,0.004821899998205481,0.0028721999988192692,,493,0.09330628803245436
1,Choquistic 1-additive [balanced],uncalibrated,selection validation,0.0,0.3708165997322624,0.01211580272968003,0.011904761904761904,1.0,0.023529411764705882,0.1939572733934821,0.579656598254219,0.4346768965454062,0.011904761904761904,0.4227721346406443,0.4227721346406443,0.01117312686873006,1.0,0.011904761904761904,Choquistic 1-additive,balanced,0.17272957482015458,0.30519789999743807,0.22591410000313772,12.0,495,0.044444444444444446
1,Choquistic 1-additive [balanced] [sigmoid],sigmoid,calibration,0.012394199999107514,0.3708165997322624,0.01211580272968003,0.0,0.0,0.0,0.012160879531032943,0.07288003580770981,0.03045589448090793,0.011904761904761904,0.018551132576146025,0.018551132576146025,0.07627784401956277,0.0,0.011904761904761904,Choquistic 1-additive,balanced,0.17272957482015458,0.30519789999743807,0.22591410000313772,12.0,495,0.044444444444444446
1,Choquistic 1-additive [unweighted],uncalibrated,selection validation,0.0,0.30120481927710846,0.010890527937321277,0.011904761904761904,1.0,0.023529411764705882,0.014775892010662154,0.09854499907069816,0.06166544764674626,0.011904761904761904,0.049760685741984355,0.049760685741984355,1.8408033887078985e-05,1.0,0.011904761904761904,Choquistic 1-additive,unweighted,0.1466889390779053,0.5055891999982123,0.3504386999993585,12.0,495,0.044444444444444446
1,Choquistic 1-additive [unweighted] [sigmoid],sigmoid,calibration,0.013313799998286413,0.30120481927710846,0.010890527937321277,0.0,0.0,0.0,0.012018903558277104,0.07027485116724139,0.02424600586795784,0.011904761904761904,0.012341243963195934,0.012341243963195934,0.1035641139226169,0.0,0.011904761904761904,Choquistic 1-additive,unweighted,0.1466889390779053,0.5055891999982123,0.3504386999993585,12.0,495,0.044444444444444446
1,Choquistic 2-additive [balanced],uncalibrated,selection validation,0.0,0.38821954484605087,0.01261320890006729,0.011904761904761904,1.0,0.023529411764705882,0.2135316575938427,0.6194923577484607,0.4545151319944002,0.011904761904761904,0.44261037008963827,0.44261037008963827,0.0006626979981876437,1.0,0.011904761904761904,Choquistic 2-additive,balanced,0.13150123197879096,0.9293665000004694,1.9004506999990554,57.0,495,0.044444444444444446
1,Choquistic 2-additive [balanced] [sigmoid],sigmoid,calibration,0.013542699998652097,0.38821954484605087,0.01261320890006729,0.0,0.0,0.0,0.012066221402367067,0.07084183123313931,0.02534048541879138,0.011904761904761904,0.013435723514029475,0.013435723514029475,0.09951970256603668,0.0,0.011904761904761904,Choquistic 2-additive,balanced,0.13150123197879096,0.9293665000004694,1.9004506999990554,57.0,495,0.044444444444444446
1,Choquistic 2-additive [unweighted],uncalibrated,selection validation,0.0,0.38955823293172687,0.012465032818623979,0.011904761904761904,1.0,0.023529411764705882,0.014588530020863298,0.09551811526832304,0.057940843759230753,0.011904761904761904,0.04603608185446885,0.04603608185446885,2.23222166922549e-06,1.0,0.011904761904761904,Choquistic 2-additive,unweighted,0.12740801820910294,1.840104800001427,1.5351460999991104,57.0,495,0.044444444444444446
1,Choquistic 2-additive [unweighted] [sigmoid],sigmoid,calibration,0.01733299999978044,0.38955823293172687,0.012465032818623979,0.0,0.0,0.0,0.012038117798351273,0.07032174744293071,0.024631112882692884,0.011904761904761904,0.01272635097793098,0.01272635097793098,0.11194383317435162,0.0,0.011904761904761904,Choquistic 2-additive,unweighted,0.12740801820910294,1.840104800001427,1.5351460999991104,57.0,495,0.044444444444444446
1,Explicit interactions [balanced],uncalibrated,selection validation,0.0,0.570281124497992,0.02666175432132879,0.011904761904761904,1.0,0.023529411764705882,0.1601729919982477,0.7390020292095325,0.21883182283545582,0.011904761904761904,0.2069270609306939,0.2069270609306939,5.8328696916596975e-21,1.0,0.011904761904761904,Explicit interactions,balanced,0.13650853613264577,0.037057699999422766,0.021280599998135585,56.0,495,0.044444444444444446
1,Explicit interactions [balanced] [sigmoid],sigmoid,calibration,0.012237699997058371,0.570281124497992,0.02666175432132879,0.0,0.0,0.0,0.012596091243846093,0.07710839360981346,0.03854288975522346,0.011904761904761904,0.026638127850461553,0.026638127850461553,0.07882044594206575,0.027777777777777776,0.011904761904761904,Explicit interactions,balanced,0.13650853613264577,0.037057699999422766,0.021280599998135585,56.0,495,0.044444444444444446
1,Explicit interactions [unweighted],uncalibrated,selection validation,0.0,0.5809906291834003,0.030584309593173414,0.011904761904761904,1.0,0.023529411764705882,0.06651194752101512,0.24359144673954863,0.10428409735874421,0.011904761904761904,0.0923793354539823,0.0923793354539823,4.2251385331711056e-14,1.0,0.011904761904761904,Explicit interactions,unweighted,0.13675451752380421,0.03052139999999781,0.024750500000664033,56.0,495,0.044444444444444446
1,Explicit interactions [unweighted] [sigmoid],sigmoid,calibration,0.014669500000309199,0.5809906291834003,0.030584309593173414,0.0,0.0,0.0,0.01257658254499398,0.07692661678916833,0.038808132750465324,0.011904761904761904,0.02690337084570342,0.02690337084570342,0.10398525760005005,0.0,0.011904761904761904,Explicit interactions,unweighted,0.13675451752380421,0.03052139999999781,0.024750500000664033,56.0,495,0.044444444444444446
1,Gradient boosting [balanced],uncalibrated,selection validation,0.0,0.32797858099062915,0.011477279139117743,0.012244897959183673,1.0,0.024193548387096774,0.02437681649008491,0.13378198464760035,0.08747869841979422,0.011904761904761904,0.07557393651503232,0.07557393651503232,0.02469775097484095,0.9722222222222222,0.011904761904761904,Gradient boosting,balanced,0.3064410026159065,0.6680529000004753,0.1366297000022314,,495,0.044444444444444446
1,Gradient boosting [balanced] [sigmoid],sigmoid,calibration,0.02941110000028857,0.32797858099062915,0.011477279139117743,0.0,0.0,0.0,0.012631104847740575,0.07961076377283857,0.04053378987755522,0.011904761904761904,0.028629027972793313,0.028629027972793313,0.05045948861210868,0.0,0.011904761904761904,Gradient boosting,balanced,0.3064410026159065,0.6680529000004753,0.1366297000022314,,495,0.044444444444444446
1,Gradient boosting [unweighted],uncalibrated,selection validation,0.0,0.28246318607764387,0.010723825872219962,0.011904761904761904,1.0,0.023529411764705882,0.017579983101929715,0.10385585966895715,0.02465369255092249,0.011904761904761904,0.012748930646160585,0.012748930646160585,3.353099293507901e-06,1.0,0.011904761904761904,Gradient boosting,unweighted,0.19352839687558643,0.7019652000017231,0.08372550000058254,,495,0.044444444444444446
1,Gradient boosting [unweighted] [sigmoid],sigmoid,calibration,0.020428999996511266,0.28246318607764387,0.010723825872219962,0.0,0.0,0.0,0.012320571481455626,0.07466681589083386,0.02992606465775335,0.011904761904761904,0.018021302752991446,0.018021302752991446,0.043161005512360906,0.07539682539682539,0.011904761904761904,Gradient boosting,unweighted,0.19352839687558643,0.7019652000017231,0.08372550000058254,,495,0.044444444444444446
1,Logistic [balanced],uncalibrated,selection validation,0.0,0.5930388219544845,0.01863479803778311,0.011904761904761904,1.0,0.023529411764705882,0.6831404586706199,1.9180208593293253,0.8255577468652685,0.011904761904761904,0.8136529849605066,0.8136529849605066,0.0,1.0,0.011904761904761904,Logistic,balanced,0.13055608738822372,0.011479900000267662,0.0072851000004448,11.0,495,0.044444444444444446
1,Logistic [balanced] [sigmoid],sigmoid,calibration,0.010659999999916181,0.5930388219544845,0.01863479803778311,0.0,0.0,0.0,0.01806239073647325,0.10349350220398035,0.06609998467961171,0.011904761904761904,0.05419522277484981,0.05419522277484981,0.16046568047934473,0.07539682539682539,0.011904761904761904,Logistic,balanced,0.13055608738822372,0.011479900000267662,0.0072851000004448,11.0,495,0.044444444444444446
1,Logistic [unweighted],uncalibrated,selection validation,0.0,0.6532797858099062,0.02194901394901395,0.011904761904761904,1.0,0.023529411764705882,0.02762908873752259,0.15414228511837025,0.1205821894484597,0.011904761904761904,0.1086774275436978,0.1086774275436978,1.801826921984142e-264,1.0,0.011904761904761904,Logistic,unweighted,0.11425106417765218,0.010385300000052666,0.0087028999987524,11.0,495,0.044444444444444446
1,Logistic [unweighted] [sigmoid],sigmoid,calibration,0.011839200000395067,0.6532797858099062,0.02194901394901395,0.0,0.0,0.0,0.011974986825736658,0.06798520123480163,0.024668937742902453,0.011904761904761904,0.01276417583814055,0.01276417583814055,0.07960259417248074,0.0,0.011904761904761904,Logistic,unweighted,0.11425106417765218,0.010385300000052666,0.0087028999987524,11.0,495,0.044444444444444446
1,Logistic oriented [balanced],uncalibrated,selection validation,0.0,0.5930388219544845,0.01863479803778311,0.011904761904761904,1.0,0.023529411764705882,0.6831404586706199,1.9180208593293253,0.8255577468652685,0.011904761904761904,0.8136529849605066,0.8136529849605066,0.0,1.0,0.011904761904761904,Logistic oriented,balanced,0.13055608738822372,0.02968229999896721,0.02221769999960088,11.0,495,0.044444444444444446
1,Logistic oriented [balanced] [sigmoid],sigmoid,calibration,0.013971700002002763,0.5930388219544845,0.01863479803778311,0.0,0.0,0.0,0.01806239073647325,0.10349350220398035,0.06609998467961171,0.011904761904761904,0.05419522277484981,0.05419522277484981,0.16046568047934473,0.07539682539682539,0.011904761904761904,Logistic oriented,balanced,0.13055608738822372,0.02968229999896721,0.02221769999960088,11.0,495,0.044444444444444446
1,Logistic oriented [unweighted],uncalibrated,selection validation,0.0,0.6532797858099062,0.02194901394901395,0.011904761904761904,1.0,0.023529411764705882,0.02762908873752259,0.15414228511837025,0.1205821894484597,0.011904761904761904,0.1086774275436978,0.1086774275436978,1.801826921984142e-264,1.0,0.011904761904761904,Logistic oriented,unweighted,0.11425106417765218,0.016797899999801302,0.00838830000066082,11.0,495,0.044444444444444446
1,Logistic oriented [unweighted] [sigmoid],sigmoid,calibration,0.012498100000811974,0.6532797858099062,0.02194901394901395,0.0,0.0,0.0,0.011974986825736658,0.06798520123480163,0.024668937742902453,0.011904761904761904,0.01276417583814055,0.01276417583814055,0.07960259417248074,0.0,0.011904761904761904,Logistic oriented,unweighted,0.11425106417765218,0.016797899999801302,0.00838830000066082,11.0,495,0.044444444444444446
1,MLP,uncalibrated,selection validation,0.0,0.5515394912985274,0.016823575042753124,0.011904761904761904,1.0,0.023529411764705882,0.09389248745498778,0.35572806418158065,0.28788350692887305,0.011904761904761904,0.2759787450241111,0.2759787450241111,0.04532574423156245,1.0,0.011904761904761904,MLP,not applicable,0.13521986414523138,0.14569990000018151,0.029726200002187397,,495,0.044444444444444446
1,MLP [sigmoid],sigmoid,calibration,0.010748499997134786,0.5515394912985274,0.016823575042753124,0.0,0.0,0.0,0.012860146041816496,0.08242696943754631,0.04507049734966968,0.011904761904761904,0.03316573544490778,0.03316573544490778,0.04740407678700186,0.0,0.011904761904761904,MLP,not applicable,0.13521986414523138,0.14569990000018151,0.029726200002187397,,495,0.044444444444444446
1,Penalized logistic [balanced],uncalibrated,selection validation,0.0,0.5502008032128514,0.017034257718707323,0.011904761904761904,1.0,0.023529411764705882,0.18303126328093786,0.5556075344076662,0.41741823149226004,0.011904761904761904,0.4055134695874981,0.4055134695874981,0.1817777804950296,1.0,0.011904761904761904,Penalized logistic,balanced,0.17894821243033093,0.046131200000672834,0.006479899999249028,11.0,495,0.044444444444444446
1,Penalized logistic [balanced] [sigmoid],sigmoid,calibration,0.01156270000137738,0.5502008032128514,0.017034257718707323,0.0,0.0,0.0,0.011905377222524618,0.08375742025594782,0.0024170848461444977,0.011904761904761904,-0.009487677058617406,0.009487677058617406,0.3491905069957551,0.0,0.011904761904761904,Penalized logistic,balanced,0.17894821243033093,0.046131200000672834,0.006479899999249028,11.0,495,0.044444444444444446
1,Penalized logistic [unweighted],uncalibrated,selection validation,0.0,0.5140562248995983,0.01566922685857451,0.011904761904761904,1.0,0.023529411764705882,0.014595942305722674,0.09762957906814655,0.06276169161542262,0.011904761904761904,0.05085692971066072,0.05085692971066072,0.01015255451443782,1.0,0.011904761904761904,Penalized logistic,unweighted,0.20422549379978852,0.029492500001651933,0.005228899997746339,11.0,495,0.044444444444444446
1,Penalized logistic [unweighted] [sigmoid],sigmoid,calibration,0.010274300002492964,0.5140562248995983,0.01566922685857451,0.0,0.0,0.0,0.011885058985656314,0.08100213342583368,0.002206695843061358,0.011904761904761904,-0.009698066061700546,0.009698066061700546,0.25524328635592397,0.0,0.011904761904761904,Penalized logistic,unweighted,0.20422549379978852,0.029492500001651933,0.005228899997746339,11.0,495,0.044444444444444446
1,RBF SVM [balanced],uncalibrated,selection validation,0.0,0.3614457831325301,0.012395970770323759,0.011904761904761904,1.0,0.023529411764705882,0.015070862778836997,0.0940658780396607,0.048380725507493484,0.011904761904761904,0.03647596360273158,0.03647596360273158,0.005159037156850612,1.0,0.011904761904761904,RBF SVM,balanced,0.19185348309021888,0.08432489999904647,0.050889600002847146,,495,0.044444444444444446
1,RBF SVM [balanced] [sigmoid],sigmoid,calibration,0.022490299998025876,0.3614457831325301,0.012395970770323759,0.0,0.0,0.0,0.012165341779467263,0.07229609887276978,0.02304458490956176,0.011904761904761904,0.011139823004799855,0.011139823004799855,0.04874520413562401,0.05555555555555555,0.011904761904761904,RBF SVM,balanced,0.19185348309021888,0.08432489999904647,0.050889600002847146,,495,0.044444444444444446
1,RBF SVM [unweighted],uncalibrated,selection validation,0.0,0.5073627844712182,0.04639959983471433,0.011904761904761904,1.0,0.023529411764705882,0.08166700794540142,0.30844764700599475,0.23144918099303702,0.011904761904761904,0.2195444190882751,0.2195444190882751,0.006280204480698671,1.0,0.011904761904761904,RBF SVM,unweighted,0.21652293508963463,0.049801199998910306,0.01999400000204332,,495,0.044444444444444446
1,RBF SVM [unweighted] [sigmoid],sigmoid,calibration,0.015278000002581393,0.5073627844712182,0.04639959983471433,0.058823529411764705,0.3333333333333333,0.1,0.01360864722267952,0.08911857412332368,0.05389072320819204,0.011904761904761904,0.04198596130343014,0.04198596130343014,0.0783068500915506,0.06746031746031746,0.011904761904761904,RBF SVM,unweighted,0.21652293508963463,0.049801199998910306,0.01999400000204332,,495,0.044444444444444446
1,Random forest [balanced],uncalibrated,selection validation,0.0,0.5515394912985274,0.022752576452163623,0.011904761904761904,1.0,0.023529411764705882,0.06987938665626303,0.29264546882195697,0.2393879129107038,0.011904761904761904,0.2274831510059419,0.2274831510059419,0.03131838985592555,1.0,0.011904761904761904,Random forest,balanced,0.18657507413421381,3.1438552000035997,0.4747705000008864,,495,0.044444444444444446
1,Random forest [balanced] [sigmoid],sigmoid,calibration,0.25803909999740426,0.5515394912985274,0.022752576452163623,0.0,0.0,0.0,0.011768751799961447,0.06419792926054602,0.015424955743456788,0.011904761904761904,0.003520193838694884,0.003520193838694884,0.068845746126302,0.0,0.011904761904761904,Random forest,balanced,0.18657507413421381,3.1438552000035997,0.4747705000008864,,495,0.044444444444444446
1,Random forest [unweighted],uncalibrated,selection validation,0.0,0.5917001338688085,0.029670220556293363,0.011904761904761904,1.0,0.023529411764705882,0.015147604556094372,0.09334083683592044,0.0599412194130397,0.011904761904761904,0.04803645750827779,0.04803645750827779,0.0052669992014909555,1.0,0.011904761904761904,Random forest,unweighted,0.19832046694860478,3.3814076999988174,0.5163859999993292,,495,0.044444444444444446
1,Random forest [unweighted] [sigmoid],sigmoid,calibration,0.21093140000084531,0.5917001338688085,0.029670220556293363,0.0,0.0,0.0,0.011732166225318579,0.06295197079540818,0.013859129330919007,0.011904761904761904,0.001954367426157103,0.001954367426157103,0.10183923017557106,0.0,0.011904761904761904,Random forest,unweighted,0.19832046694860478,3.3814076999988174,0.5163859999993292,,495,0.044444444444444446
1,Rolling prior probability,uncalibrated,selection validation,0.0,0.5,0.011904761904761904,0.011904761904761904,1.0,0.023529411764705882,0.0157354561778828,0.10780799560732207,0.07493188010899182,0.011904761904761904,0.06302711820422992,0.06302711820422992,0.01,1.0,0.011904761904761904,Rolling prior probability,not applicable,0.13896457765667575,0.0050216000017826445,0.0029696000019612256,,495,0.044444444444444446
1,Rolling prior probability [sigmoid],sigmoid,calibration,0.009141999998973915,0.5,0.011904761904761904,0.011904761904761904,1.0,0.023529411764705882,0.012832297655084693,0.08210937707687237,0.04460428952110305,0.011904761904761904,0.032699527616341144,0.032699527616341144,0.01,1.0,0.011904761904761904,Rolling prior probability,not applicable,0.13896457765667575,0.0050216000017826445,0.0029696000019612256,,495,0.044444444444444446
2,Choquistic 1-additive [balanced],uncalibrated,selection validation,0.0,0.6933242196400091,0.2823021936504948,0.16733067729083664,1.0,0.28668941979522183,0.2845856234080817,0.7792042745172943,0.546246043849366,0.16733067729083664,0.3789153665585294,0.3789153665585294,0.007773413128865744,1.0,0.16733067729083664,Choquistic 1-additive,balanced,0.055627743890900715,0.43812959999922896,0.300654200000281,12.0,495,0.050505050505050504
2,Choquistic 1-additive [balanced] [sigmoid],sigmoid,calibration,0.017462299998442177,0.6933242196400091,0.2823021936504948,0.1956521739130435,0.8571428571428571,0.3185840707964602,0.14638772208998263,0.49066301166178844,0.06571728004434274,0.16733067729083664,-0.1016133972464939,0.1016133972464939,0.04700073659964865,0.7330677290836654,0.16733067729083664,Choquistic 1-additive,balanced,0.055627743890900715,0.43812959999922896,0.300654200000281,12.0,495,0.050505050505050504
2,Choquistic 1-additive [unweighted],uncalibrated,selection validation,0.0,0.6551606288448395,0.2380463520091954,0.16733067729083664,1.0,0.28668941979522183,0.1406070137124203,0.4603476741511507,0.09225057195812615,0.16733067729083664,-0.07508010533271049,0.07508010533271049,0.00011666316176893781,1.0,0.16733067729083664,Choquistic 1-additive,unweighted,0.05940417168047538,0.5657137999987754,0.3330180000011751,12.0,495,0.050505050505050504
2,Choquistic 1-additive [unweighted] [sigmoid],sigmoid,calibration,0.014140399998723296,0.6551606288448395,0.2380463520091954,0.19095477386934673,0.9047619047619048,0.3153526970954357,0.14934309630835857,0.510361849298564,0.06035457246355185,0.16733067729083664,-0.10697610482728478,0.10697610482728478,0.05029788626570004,0.7928286852589641,0.16733067729083664,Choquistic 1-additive,unweighted,0.05940417168047538,0.5657137999987754,0.3330180000011751,12.0,495,0.050505050505050504
2,Choquistic 2-additive [balanced],uncalibrated,selection validation,0.0,0.6263385737069948,0.3493090893733387,0.16733067729083664,1.0,0.28668941979522183,0.3353066112615022,0.9161806907655757,0.5841109439744332,0.16733067729083664,0.4167802666835966,0.4167802666835966,0.00048429260894720103,1.0,0.16733067729083664,Choquistic 2-additive,balanced,0.07479366480466237,1.3877616999998281,1.379883699999482,57.0,495,0.050505050505050504
2,Choquistic 2-additive [balanced] [sigmoid],sigmoid,calibration,0.01446610000130022,0.37366142629300525,0.1544030616630761,0.0,0.0,0.0,0.15304326059716764,0.5458915675276735,0.05566920862949147,0.16733067729083664,-0.11166146866134517,0.11166146866134517,0.07515965217785268,0.00796812749003984,0.16733067729083664,Choquistic 2-additive,balanced,0.07479366480466237,1.3877616999998281,1.379883699999482,57.0,495,0.050505050505050504
2,Choquistic 2-additive [unweighted],uncalibrated,selection validation,0.0,0.6140350877192983,0.24170200070687092,0.16733067729083664,1.0,0.28668941979522183,0.14729199171309917,0.47897564927018066,0.20055212993436658,0.16733067729083664,0.033221452643529936,0.033221452643529936,0.00023065411949721465,1.0,0.16733067729083664,Choquistic 2-additive,unweighted,0.06546062245797195,2.1972499000003154,2.8322356000026048,57.0,495,0.050505050505050504
2,Choquistic 2-additive [unweighted] [sigmoid],sigmoid,calibration,0.016683900001225993,0.38596491228070173,0.1652488476847141,0.23529411764705882,0.09523809523809523,0.13559322033898305,0.15298032562220892,0.5428297805701799,0.051205522645263145,0.16733067729083664,-0.11612515464557349,0.11612515464557349,0.05363439596175624,0.06772908366533864,0.16733067729083664,Choquistic 2-additive,unweighted,0.06546062245797195,2.1972499000003154,2.8322356000026048,57.0,495,0.050505050505050504
2,Explicit interactions [balanced],uncalibrated,selection validation,0.0,0.6684894053315106,0.23963008452930093,0.18433179723502305,0.9523809523809523,0.3088803088803089,0.28701881921517025,1.5871932993245061,0.33183576877453674,0.16733067729083664,0.1645050914837001,0.1645050914837001,2.439410343246152e-05,0.8645418326693227,0.16733067729083664,Explicit interactions,balanced,0.07428277194510526,0.08967929999926127,0.022487499998533167,56.0,495,0.050505050505050504
2,Explicit interactions [balanced] [sigmoid],sigmoid,calibration,0.01169599999775528,0.6684894053315106,0.23963008452930093,0.20103092783505155,0.9285714285714286,0.3305084745762712,0.15061473491276506,0.5204479870773098,0.05604027610205218,0.16733067729083664,-0.11129040118878447,0.11129040118878447,0.05069467294619296,0.7729083665338645,0.16733067729083664,Explicit interactions,balanced,0.07428277194510526,0.08967929999926127,0.022487499998533167,56.0,495,0.050505050505050504
2,Explicit interactions [unweighted],uncalibrated,selection validation,0.0,0.7452722715880611,0.30772361348739136,0.22950819672131148,1.0,0.37333333333333335,0.13867954455359702,0.4559031251784499,0.10017972341718083,0.16733067729083664,-0.06715095387365581,0.06715095387365581,0.007726609498451888,0.7290836653386454,0.16733067729083664,Explicit interactions,unweighted,0.06989869349488939,0.04157320000012987,0.010787300001538824,56.0,495,0.050505050505050504
2,Explicit interactions [unweighted] [sigmoid],sigmoid,calibration,0.013573000000178581,0.7452722715880611,0.30772361348739136,0.2571428571428571,0.8571428571428571,0.3956043956043956,0.1512248794216158,0.5253969228997694,0.050453521390350295,0.16733067729083664,-0.11687715590048635,0.11687715590048635,0.049378443367995836,0.5577689243027888,0.16733067729083664,Explicit interactions,unweighted,0.06989869349488939,0.04157320000012987,0.010787300001538824,56.0,495,0.050505050505050504
2,Gradient boosting [balanced],uncalibrated,selection validation,0.0,0.7437912964228753,0.41145817869202794,0.20103092783505155,0.9285714285714286,0.3305084745762712,0.1379901374771579,0.640249215769314,0.05343958025255902,0.16733067729083664,-0.11389109703827763,0.11389109703827763,0.0004728547908268952,0.7729083665338645,0.16733067729083664,Gradient boosting,balanced,0.1772490964712892,0.8035196000018914,0.17069879999689874,,495,0.050505050505050504
